timestamp,Infrared to Red Signal Ratio
11/12/22 00:45:30,0
11/12/22 00:46:30,0
11/12/22 00:47:30,0
11/12/22 00:48:30,-7
11/12/22 00:49:30,3
11/12/22 00:50:30,0
11/12/22 00:51:30,0
11/12/22 00:52:30,0
11/12/22 00:53:30,16
11/12/22 00:54:30,-1
11/12/22 00:55:30,-17
11/12/22 00:56:30,0
11/12/22 00:57:30,2
11/12/22 00:58:30,17
11/12/22 00:59:30,26
11/12/22 01:00:30,-31
11/12/22 01:01:30,0
11/12/22 01:02:30,0
11/12/22 01:03:30,-7
11/12/22 01:04:30,0
11/12/22 01:05:30,0
11/12/22 01:06:30,0
11/12/22 01:07:30,0
11/12/22 01:08:33,6
11/12/22 01:09:33,0
11/12/22 01:10:33,-2
11/12/22 01:11:33,16
11/12/22 01:12:33,9
11/12/22 01:13:33,4
11/12/22 01:14:33,5
11/12/22 01:15:33,-2
11/12/22 02:30:00,-66
11/12/22 02:31:59,3
11/12/22 02:32:59,-1
11/12/22 02:33:59,-26
11/12/22 02:34:59,0
11/12/22 02:35:59,0
11/12/22 02:36:59,0
11/12/22 02:37:59,17
11/12/22 02:38:59,-9
11/12/22 02:39:59,0
11/12/22 02:40:59,-34
11/12/22 02:41:59,-8
11/12/22 02:42:59,-58
11/12/22 02:43:59,0
11/12/22 02:44:59,-3
11/12/22 02:45:59,-3
11/12/22 02:46:59,-17
11/12/22 02:47:59,-13
11/12/22 02:49:01,21
11/12/22 02:50:01,5
11/12/22 02:51:01,-1
11/12/22 02:52:01,-1
11/12/22 02:53:01,3
11/12/22 02:54:01,0
11/12/22 02:55:01,8
11/12/22 02:56:01,-1
11/12/22 02:57:01,-1
11/12/22 02:58:01,53
11/12/22 02:59:01,1
11/12/22 03:00:01,-21
11/12/22 03:01:01,0
11/12/22 03:02:01,-46
11/12/22 03:03:01,-8
11/12/22 03:04:01,4
11/12/22 03:05:01,-8
11/12/22 03:06:01,0
11/12/22 03:07:01,-14
11/12/22 03:08:01,-56
11/12/22 03:09:01,-18
11/12/22 03:10:01,0
11/12/22 03:11:01,0
11/12/22 03:12:01,-11
11/12/22 03:13:01,-36
11/12/22 03:14:01,39
11/12/22 03:15:01,0
11/12/22 03:16:01,18
11/12/22 03:17:01,-9
11/12/22 03:18:01,-4
