timestamp,Infrared to Red Signal Ratio
11/16/22 02:23:00,73
11/16/22 02:24:00,0
11/16/22 02:25:00,2
11/16/22 02:26:00,0
11/16/22 02:27:00,-1
11/16/22 02:28:00,2
11/16/22 02:29:00,4
11/16/22 02:30:00,0
11/16/22 02:31:00,0
11/16/22 02:32:01,13
11/16/22 02:33:01,0
11/16/22 02:34:01,2
11/16/22 02:35:01,0
11/16/22 02:36:01,0
11/16/22 02:37:01,4
11/16/22 02:38:01,13
11/16/22 02:39:01,56
11/16/22 02:40:01,52
11/16/22 02:41:01,4
11/16/22 02:42:01,-43
11/16/22 02:43:01,8
11/16/22 02:44:01,44
11/16/22 02:45:01,-1
11/16/22 02:46:01,0
11/16/22 02:47:01,-13
11/16/22 02:48:01,-7
11/16/22 02:49:03,1
11/16/22 02:50:03,0
11/16/22 02:51:03,-10
11/16/22 02:52:03,-19
11/16/22 02:53:58,0
11/16/22 02:54:58,0
11/16/22 02:55:58,-34
11/16/22 02:56:58,14
11/16/22 02:57:58,26
11/16/22 02:58:58,0
11/16/22 02:59:58,56
11/16/22 03:00:58,39
11/16/22 03:01:58,4
11/16/22 03:02:58,60
11/16/22 03:03:58,3
11/16/22 03:04:58,17
11/16/22 03:05:58,-10
11/16/22 03:06:58,0
11/16/22 03:07:58,0
11/16/22 03:08:58,-29
11/16/22 03:09:58,-18
11/16/22 03:10:58,1
11/16/22 03:11:58,0
11/16/22 03:12:58,-1
11/16/22 03:13:58,0
11/16/22 03:15:00,-20
11/16/22 03:16:00,6
11/16/22 03:17:00,-38
11/16/22 03:18:00,-26
11/16/22 03:19:00,-32
11/16/22 03:20:00,2
11/16/22 03:21:00,4
11/16/22 03:22:00,-21
11/16/22 03:23:00,-9
11/16/22 03:24:00,-24
11/16/22 03:25:00,-16
11/16/22 03:26:00,0
11/16/22 03:27:00,-12
11/16/22 03:28:00,-17
11/16/22 03:29:00,-8
11/16/22 03:30:00,-21
11/16/22 03:31:00,-16
11/16/22 03:32:00,-26
11/16/22 03:33:00,-4
11/16/22 03:34:00,0
11/16/22 03:35:00,-54
11/16/22 03:36:00,1
11/16/22 03:37:00,-41
11/16/22 03:38:00,-27
11/16/22 03:39:00,0
11/16/22 03:40:00,-17
11/16/22 03:41:00,0
11/16/22 03:42:00,-19
11/16/22 03:43:00,0
11/16/22 03:44:00,0
11/16/22 03:45:01,-22
11/16/22 03:46:01,0
11/16/22 03:47:01,-6
11/16/22 03:48:01,-8
11/16/22 03:49:01,-7
11/16/22 03:50:01,-1
11/16/22 03:51:01,-59
11/16/22 03:52:01,-21
11/16/22 03:53:01,3
11/16/22 03:54:01,0
11/16/22 03:55:01,4
11/16/22 03:56:01,29
11/16/22 03:57:01,7
11/16/22 03:58:01,15
11/16/22 03:59:01,-6
11/16/22 04:00:02,-13
11/16/22 04:01:02,0
11/16/22 04:02:02,-47
11/16/22 04:03:02,47
11/16/22 04:04:02,0
11/16/22 04:05:02,-43
11/16/22 04:06:02,4
11/16/22 04:07:02,1
11/16/22 04:08:02,-62
11/16/22 04:09:02,-5
11/16/22 04:10:02,-40
11/16/22 04:11:02,-8
11/16/22 04:12:02,-4
11/16/22 04:13:02,-31
11/16/22 04:14:02,-5
11/16/22 04:15:02,0
11/16/22 04:16:02,0
11/16/22 04:17:02,-2
11/16/22 04:18:02,-8
11/16/22 04:19:02,39
11/16/22 04:20:02,4
11/16/22 04:21:02,14
11/16/22 04:22:02,0
11/16/22 04:23:02,0
11/16/22 04:24:02,-10
11/16/22 04:25:02,48
11/16/22 04:26:02,13
11/16/22 04:27:02,43
11/16/22 04:28:02,-7
11/16/22 04:29:02,-12
11/16/22 04:30:02,12
11/16/22 04:31:02,0
11/16/22 04:32:02,-2
11/16/22 04:33:02,0
11/16/22 04:34:02,-10
11/16/22 04:35:02,12
11/16/22 04:36:02,-5
11/16/22 04:37:02,1
11/16/22 04:38:02,-1
11/16/22 04:39:02,-7
11/16/22 04:40:02,0
11/16/22 04:41:02,-8
11/16/22 04:42:02,-5
11/16/22 04:43:04,-13
11/16/22 04:44:04,-13
11/16/22 04:45:04,-3
