timestamp,Infrared to Red Signal Ratio
10/23/22 02:29:01,0
10/23/22 02:30:01,-28
10/23/22 02:31:01,4
10/23/22 02:32:01,0
10/23/22 02:33:01,-3
10/23/22 02:34:01,5
10/23/22 02:35:01,0
10/23/22 02:36:01,5
10/23/22 02:37:01,0
10/23/22 02:38:01,0
10/23/22 02:39:01,-1
10/23/22 02:40:01,-2
10/23/22 02:41:01,0
10/23/22 02:42:01,12
10/23/22 02:43:01,0
10/23/22 02:44:01,-4
10/23/22 02:45:01,-4
10/23/22 02:46:01,-18
10/23/22 02:47:01,12
10/23/22 02:48:01,12
10/23/22 02:49:03,0
10/23/22 02:50:03,-33
10/23/22 02:51:03,0
10/23/22 02:52:03,12
10/23/22 02:53:03,0
10/23/22 02:54:03,39
10/23/22 02:55:03,-37
10/23/22 02:56:03,-30
10/23/22 02:57:03,-1
10/23/22 02:58:03,-1
10/23/22 02:59:03,0
10/23/22 03:54:30,1
10/23/22 03:55:30,5
10/23/22 03:56:30,25
10/23/22 03:57:30,-13
10/23/22 03:58:30,28
10/23/22 03:59:30,-1
10/23/22 04:00:30,-4
10/23/22 04:01:30,3
10/23/22 04:02:30,-17
10/23/22 04:03:30,-15
10/23/22 04:04:30,0
10/23/22 04:05:30,0
10/23/22 04:06:30,19
10/23/22 04:07:30,6
10/23/22 04:08:30,0
10/23/22 04:09:30,-4
10/23/22 04:10:30,0
10/23/22 04:11:30,2
10/23/22 04:12:30,10
10/23/22 04:13:30,0
10/23/22 04:14:30,0
10/23/22 04:15:30,11
10/23/22 04:16:30,8
10/23/22 04:17:30,0
10/23/22 04:18:30,-22
10/23/22 04:19:30,-4
10/23/22 04:20:30,2
10/23/22 04:21:30,-34
10/23/22 04:22:30,0
10/23/22 04:23:30,0
10/23/22 04:24:30,0
10/23/22 04:25:30,0
10/23/22 04:26:30,17
10/23/22 04:27:30,0
10/23/22 04:28:30,0
10/23/22 04:29:30,4
10/23/22 04:30:30,0
10/23/22 04:31:30,0
10/23/22 04:32:30,0
10/23/22 04:33:30,0
10/23/22 04:34:30,0
10/23/22 04:35:30,-47
10/23/22 04:36:30,0
10/23/22 04:37:30,0
10/23/22 04:38:30,54
10/23/22 04:39:30,7
10/23/22 04:40:30,0
10/23/22 04:41:30,0
10/23/22 04:42:30,0
10/23/22 04:43:30,0
10/23/22 04:44:30,0
10/23/22 04:45:30,0
10/23/22 04:46:30,0
10/23/22 04:47:30,0
10/23/22 04:48:30,0
10/23/22 04:49:30,0
10/23/22 04:50:30,-4
10/23/22 04:51:30,0
10/23/22 04:52:30,0
10/23/22 04:53:30,0
10/23/22 04:54:30,0
10/23/22 04:55:30,0
10/23/22 04:56:30,0
10/23/22 04:57:30,62
10/23/22 04:58:30,50
10/23/22 04:59:30,-28
10/23/22 05:00:30,-14
10/23/22 05:01:30,-12
10/23/22 05:02:30,-1
10/23/22 05:03:30,-13
10/23/22 05:04:30,0
10/23/22 05:05:30,10
10/23/22 05:06:30,11
10/23/22 05:07:30,0
10/23/22 05:08:30,8
10/23/22 05:09:30,4
10/23/22 05:10:32,0
10/23/22 05:11:32,23
10/23/22 05:12:32,-6
10/23/22 05:13:32,0
10/23/22 05:14:32,-1
10/23/22 05:15:32,-1
10/23/22 05:16:32,0
10/23/22 05:17:32,11
10/23/22 05:18:32,0
10/23/22 05:19:32,0
10/23/22 05:20:32,0
10/23/22 05:21:32,0
10/23/22 05:22:32,26
10/23/22 05:23:32,0
10/23/22 05:24:32,0
10/23/22 05:25:32,1
10/23/22 05:26:32,0
10/23/22 05:27:32,0
10/23/22 05:28:31,-13
10/23/22 05:29:33,0
10/23/22 05:30:33,-8
10/23/22 05:31:33,-9
10/23/22 05:32:33,-30
10/23/22 05:33:33,-6
10/23/22 05:34:33,21
10/23/22 05:35:33,0
10/23/22 05:36:33,0
10/23/22 05:37:33,25
10/23/22 05:38:33,0
10/23/22 05:39:33,-14
10/23/22 05:40:33,17
10/23/22 05:52:31,0
10/23/22 05:53:31,-9
10/23/22 05:54:31,-4
10/23/22 05:55:31,1
10/23/22 05:56:31,13
10/23/22 05:57:31,4
10/23/22 05:58:31,39
10/23/22 05:59:31,4
10/23/22 06:00:31,-12
10/23/22 06:01:31,29
10/23/22 06:02:31,12
10/23/22 06:03:31,20
10/23/22 06:04:31,30
10/23/22 06:05:31,30
10/23/22 06:06:31,0
10/23/22 06:07:31,0
10/23/22 06:08:31,0
10/23/22 06:09:31,14
10/23/22 06:10:31,-12
10/23/22 06:11:31,0
10/23/22 06:12:31,36
10/23/22 06:13:31,40
10/23/22 06:14:31,-19
10/23/22 06:15:31,8
10/23/22 06:16:31,31
10/23/22 06:17:31,1
10/23/22 06:18:31,1
10/23/22 06:19:33,1
