timestamp,Infrared to Red Signal Ratio
12/08/22 04:33:01,0
12/08/22 04:34:01,3
12/08/22 04:35:01,-1
12/08/22 04:36:01,2
12/08/22 04:37:01,46
12/08/22 04:38:01,0
12/08/22 04:39:01,0
12/08/22 04:40:01,-2
12/08/22 04:41:01,-8
12/08/22 04:42:01,0
12/08/22 04:43:01,72
12/08/22 04:44:01,-13
12/08/22 04:45:01,1
12/08/22 04:46:01,0
12/08/22 04:47:01,4
12/08/22 04:48:01,0
12/08/22 04:49:01,-8
12/08/22 04:50:01,-30
12/08/22 04:51:01,-3
12/08/22 04:52:01,10
12/08/22 04:53:29,2
12/08/22 04:54:29,-15
12/08/22 04:55:29,0
12/08/22 04:56:29,7
12/08/22 04:57:29,2
12/08/22 04:58:29,10
12/08/22 04:59:29,0
12/08/22 05:00:29,30
12/08/22 05:01:29,4
12/08/22 05:02:29,5
12/08/22 05:03:29,-8
12/08/22 05:04:29,0
12/08/22 05:05:29,2
12/08/22 05:06:29,4
12/08/22 05:07:29,0
12/08/22 05:08:29,23
12/08/22 05:09:29,-56
12/08/22 05:10:29,0
12/08/22 05:11:29,0
12/08/22 05:12:29,-17
12/08/22 05:13:29,19
12/08/22 05:14:29,-51
12/08/22 05:15:29,-8
12/08/22 05:16:29,-7
12/08/22 05:17:29,-6
12/08/22 05:18:29,0
12/08/22 05:19:29,49
12/08/22 05:20:29,-7
12/08/22 05:21:29,-45
12/08/22 05:22:29,-1
12/08/22 05:23:29,3
12/08/22 05:24:29,0
12/08/22 05:25:29,0
12/08/22 05:26:29,-6
12/08/22 05:27:29,-6
12/08/22 05:28:29,-2
12/08/22 05:29:29,1
12/08/22 05:30:29,65
12/08/22 05:31:29,-1
12/08/22 05:32:29,-12
12/08/22 05:33:29,-23
12/08/22 05:34:29,-1
12/08/22 05:35:29,-4
12/08/22 05:36:29,8
12/08/22 05:37:29,32
12/08/22 05:38:29,0
12/08/22 05:39:29,-8
12/08/22 05:40:29,-23
12/08/22 05:41:29,8
12/08/22 05:42:29,0
12/08/22 05:43:29,18
12/08/22 05:44:29,-33
12/08/22 05:45:29,0
12/08/22 05:46:29,-1
12/08/22 05:47:29,-4
12/08/22 05:48:29,-14
12/08/22 05:49:29,1
12/08/22 05:50:29,-30
12/08/22 05:51:29,6
12/08/22 05:52:29,-45
12/08/22 05:53:29,21
12/08/22 05:54:29,3
12/08/22 05:55:29,-3
12/08/22 05:56:29,59
12/08/22 05:57:29,0
12/08/22 05:58:29,0
12/08/22 05:59:29,0
12/08/22 06:00:29,10
12/08/22 06:01:29,-11
12/08/22 06:02:29,12
12/08/22 06:03:29,37
12/08/22 06:04:29,43
12/08/22 06:05:29,8
12/08/22 06:06:29,0
12/08/22 06:07:29,0
12/08/22 06:08:29,0
12/08/22 06:09:29,1
12/08/22 06:10:29,13
12/08/22 06:11:29,8
12/08/22 06:12:29,19
12/08/22 06:13:29,0
12/08/22 06:14:29,0
12/08/22 06:15:29,-9
12/08/22 06:16:29,-15
12/08/22 06:17:29,-17
12/08/22 06:18:29,0
12/08/22 06:19:29,-23
12/08/22 06:20:29,-12
12/08/22 06:21:29,0
12/08/22 06:22:29,-1
12/08/22 06:23:29,3
12/08/22 06:24:29,0
12/08/22 06:25:29,0
12/08/22 06:26:29,8
12/08/22 06:27:29,-6
12/08/22 06:28:29,0
12/08/22 06:29:29,0
12/08/22 06:30:29,-10
12/08/22 06:31:29,8
12/08/22 06:32:29,-33
12/08/22 06:33:29,4
12/08/22 06:34:29,0
12/08/22 06:35:29,34
12/08/22 06:36:29,20
12/08/22 06:37:29,-2
12/08/22 06:38:29,17
12/08/22 06:39:29,0
12/08/22 06:40:29,0
12/08/22 06:41:29,0
12/08/22 06:42:29,3
12/08/22 06:43:29,3
12/08/22 06:44:29,-34
12/08/22 06:45:29,-42
12/08/22 06:46:29,-8
12/08/22 06:47:29,0
12/08/22 06:48:29,-10
12/08/22 06:49:29,0
12/08/22 06:50:29,9
12/08/22 06:51:29,-1
12/08/22 06:52:29,68
12/08/22 06:53:29,-46
12/08/22 06:54:29,-4
12/08/22 06:55:29,-39
12/08/22 06:56:29,-4
12/08/22 06:57:29,38
12/08/22 06:58:29,37
12/08/22 06:59:29,3
12/08/22 07:00:29,24
12/08/22 07:01:29,-10
12/08/22 07:02:29,-44
12/08/22 07:03:29,-34
12/08/22 07:04:29,0
12/08/22 07:05:29,30
12/08/22 07:06:29,-12
12/08/22 07:07:29,31
12/08/22 07:08:29,-11
12/08/22 07:09:29,-13
12/08/22 07:10:29,-3
12/08/22 07:11:29,-11
12/08/22 07:12:29,6
12/08/22 07:13:29,64
12/08/22 07:14:29,-34
12/08/22 07:15:29,4
12/08/22 07:16:29,0
12/08/22 07:17:29,-33
12/08/22 07:18:29,-7
12/08/22 07:19:29,-13
12/08/22 07:20:29,0
12/08/22 07:21:29,0
12/08/22 07:22:29,2
12/08/22 07:23:29,13
12/08/22 07:24:29,-54
12/08/22 07:25:29,-37
12/08/22 07:26:29,0
12/08/22 07:27:29,1
12/08/22 07:28:29,-24
12/08/22 07:29:29,0
12/08/22 07:30:29,4
12/08/22 07:31:29,8
12/08/22 07:32:29,0
12/08/22 07:33:29,0
12/08/22 07:34:29,4
12/08/22 07:35:29,-34
12/08/22 07:36:29,-62
12/08/22 07:37:29,30
12/08/22 07:38:29,1
12/08/22 07:39:29,13
12/08/22 07:40:29,-17
12/08/22 07:41:29,0
12/08/22 07:42:29,-8
12/08/22 07:43:29,0
12/08/22 07:44:29,8
12/08/22 07:45:29,6
12/08/22 07:46:29,-79
12/08/22 07:47:29,0
12/08/22 07:48:29,-4
12/08/22 07:49:29,0
12/08/22 07:50:29,-11
12/08/22 07:51:29,0
12/08/22 07:52:29,6
12/08/22 07:53:29,-2
12/08/22 07:54:29,4
12/08/22 07:55:29,0
12/08/22 07:56:29,4
12/08/22 07:57:29,-1
12/08/22 07:58:29,-2
12/08/22 07:59:29,0
12/08/22 08:00:29,-36
12/08/22 08:01:29,43
12/08/22 08:02:29,-21
12/08/22 08:03:29,-28
12/08/22 08:04:29,-10
12/08/22 08:05:29,-4
12/08/22 08:06:29,0
12/08/22 08:07:29,0
12/08/22 08:08:29,27
12/08/22 08:09:29,17
12/08/22 08:10:29,0
12/08/22 08:11:29,0
12/08/22 08:12:29,-8
12/08/22 08:13:29,0
12/08/22 08:14:29,-16
12/08/22 08:15:29,8
12/08/22 08:16:29,-38
12/08/22 08:17:29,1
12/08/22 08:18:29,-45
12/08/22 08:19:29,-7
12/08/22 08:20:29,39
12/08/22 08:21:29,27
12/08/22 08:22:29,-10
12/08/22 08:23:29,1
12/08/22 08:24:29,-49
12/08/22 08:25:29,0
12/08/22 08:26:29,11
12/08/22 08:27:29,8
12/08/22 08:28:29,26
12/08/22 08:29:29,-12
12/08/22 08:30:29,11
12/08/22 08:31:29,-21
12/08/22 08:32:29,-8
12/08/22 08:33:29,-39
12/08/22 08:34:29,-35
12/08/22 08:35:29,-5
12/08/22 08:36:29,1
12/08/22 08:37:29,-8
12/08/22 08:38:29,-3
12/08/22 08:39:29,0
12/08/22 08:40:29,-4
12/08/22 08:41:29,-32
12/08/22 08:42:29,-37
12/08/22 08:43:29,-1
12/08/22 08:44:29,-2
12/08/22 08:45:29,-6
12/08/22 08:46:29,0
12/08/22 08:47:29,-8
12/08/22 08:48:29,2
12/08/22 08:49:29,0
12/08/22 08:50:29,0
12/08/22 08:51:29,29
12/08/22 08:52:29,0
12/08/22 08:53:29,0
12/08/22 08:54:29,-4
12/08/22 08:55:29,0
12/08/22 08:56:29,0
12/08/22 08:57:29,0
12/08/22 08:58:29,0
12/08/22 08:59:29,17
12/08/22 09:00:29,15
12/08/22 09:01:29,0
12/08/22 09:02:29,0
12/08/22 09:03:29,0
12/08/22 09:04:29,0
12/08/22 09:05:29,0
12/08/22 09:06:29,0
12/08/22 09:07:29,0
12/08/22 09:08:29,0
12/08/22 09:09:29,0
12/08/22 09:10:29,-8
12/08/22 09:11:29,0
12/08/22 09:12:29,11
12/08/22 09:13:29,0
12/08/22 09:14:29,0
12/08/22 09:15:29,-1
12/08/22 09:16:29,1
12/08/22 09:17:29,-31
12/08/22 09:18:29,-24
12/08/22 09:19:29,0
12/08/22 09:20:29,0
12/08/22 09:21:29,0
12/08/22 09:22:29,0
12/08/22 09:23:29,0
12/08/22 09:24:29,-1
12/08/22 09:25:29,0
12/08/22 09:26:29,8
12/08/22 09:27:29,-4
12/08/22 09:28:29,24
12/08/22 09:29:29,-3
12/08/22 09:30:29,0
12/08/22 09:31:29,0
12/08/22 09:32:29,-4
12/08/22 09:33:29,10
12/08/22 09:34:29,-21
12/08/22 09:35:29,-8
12/08/22 09:36:29,0
12/08/22 09:37:29,0
12/08/22 09:38:29,0
12/08/22 09:39:29,-2
12/08/22 09:40:29,35
12/08/22 09:41:29,-30
12/08/22 09:42:29,-42
12/08/22 09:43:29,18
12/08/22 09:44:29,-6
12/08/22 09:45:29,0
12/08/22 09:46:29,0
12/08/22 09:47:29,-1
12/08/22 09:48:29,0
12/08/22 09:49:29,-39
12/08/22 09:50:29,-2
12/08/22 09:51:29,0
12/08/22 09:52:29,-28
12/08/22 09:53:29,13
12/08/22 09:54:29,0
12/08/22 09:55:29,1
12/08/22 09:56:29,17
12/08/22 09:57:29,0
12/08/22 09:58:29,7
12/08/22 09:59:29,0
12/08/22 10:00:29,8
12/08/22 10:01:29,1
12/08/22 10:02:29,0
12/08/22 10:03:29,-11
12/08/22 10:04:29,28
12/08/22 10:05:29,19
12/08/22 10:06:29,0
12/08/22 10:07:29,53
12/08/22 10:08:29,0
12/08/22 10:09:29,0
12/08/22 10:10:29,-10
12/08/22 10:11:29,-1
12/08/22 10:12:29,0
12/08/22 10:13:29,0
12/08/22 10:14:29,0
12/08/22 10:15:29,0
12/08/22 10:16:29,0
12/08/22 10:17:29,-9
12/08/22 10:18:29,4
12/08/22 10:19:29,5
12/08/22 10:20:29,-9
12/08/22 10:21:29,-1
12/08/22 10:22:29,57
12/08/22 10:23:29,38
12/08/22 10:24:29,4
12/08/22 10:25:29,12
12/08/22 10:26:29,53
12/08/22 10:27:29,26
12/08/22 10:28:29,0
12/08/22 10:29:29,39
12/08/22 10:30:29,12
12/08/22 10:31:29,0
12/08/22 10:32:29,0
12/08/22 10:33:29,-30
12/08/22 10:34:29,0
12/08/22 10:35:29,0
12/08/22 10:36:29,-5
12/08/22 10:37:29,-10
12/08/22 10:38:29,0
12/08/22 10:39:29,0
12/08/22 10:40:29,-9
12/08/22 10:41:29,25
12/08/22 10:42:29,-1
12/08/22 10:43:29,13
12/08/22 10:44:29,-14
12/08/22 10:45:29,-13
12/08/22 10:46:29,-14
12/08/22 10:47:29,0
12/08/22 10:48:29,-25
12/08/22 10:49:29,0
12/08/22 10:50:29,0
12/08/22 10:51:29,0
12/08/22 10:52:29,0
12/08/22 10:53:29,-17
12/08/22 10:54:29,0
12/08/22 10:55:29,2
12/08/22 10:56:29,0
12/08/22 10:57:29,0
12/08/22 10:58:29,8
12/08/22 10:59:29,0
12/08/22 11:00:29,-30
12/08/22 11:01:29,4
12/08/22 11:02:29,-2
12/08/22 11:03:29,-13
12/08/22 11:04:29,-23
12/08/22 11:05:29,0
12/08/22 11:06:29,-47
12/08/22 11:07:29,13
12/08/22 11:08:29,31
12/08/22 11:09:29,-8
12/08/22 11:10:29,-4
12/08/22 11:11:29,-17
12/08/22 11:12:29,8
12/08/22 11:13:29,-21
12/08/22 11:14:29,0
12/08/22 11:15:29,-2
12/08/22 11:16:29,-3
12/08/22 11:17:29,7
12/08/22 11:18:29,-1
12/08/22 11:19:29,0
12/08/22 11:20:29,-21
12/08/22 11:21:29,-2
12/08/22 11:22:29,-2
12/08/22 11:23:29,0
12/08/22 11:24:29,4
12/08/22 11:25:29,-3
12/08/22 11:26:29,0
12/08/22 11:27:29,-35
12/08/22 11:28:29,-4
12/08/22 11:29:29,-21
12/08/22 11:30:29,6
12/08/22 11:31:29,-13
12/08/22 11:32:29,-10
12/08/22 11:33:29,-8
12/08/22 11:34:29,0
12/08/22 11:35:29,0
12/08/22 11:36:29,4
12/08/22 11:37:29,-8
12/08/22 11:38:29,0
12/08/22 11:39:29,10
12/08/22 11:40:29,0
12/08/22 11:41:29,0
12/08/22 11:42:29,21
12/08/22 11:43:29,0
12/08/22 11:44:29,0
12/08/22 11:45:29,0
12/08/22 11:46:29,-31
12/08/22 11:47:29,0
12/08/22 11:48:29,6
12/08/22 11:49:29,0
12/08/22 11:50:29,0
12/08/22 11:51:29,0
12/08/22 11:52:29,0
12/08/22 11:53:29,-6
12/08/22 11:54:29,0
12/08/22 11:55:29,-11
12/08/22 11:56:29,-3
12/08/22 11:57:29,10
12/08/22 11:58:33,1
12/08/22 11:59:37,-4
12/08/22 12:00:37,0
12/08/22 12:01:37,0
12/08/22 12:02:37,0
12/08/22 12:03:37,-47
12/08/22 12:04:37,0
12/08/22 12:05:37,0
12/08/22 12:06:37,0
12/08/22 12:07:37,0
12/08/22 12:08:37,-1
12/08/22 12:09:37,9
12/08/22 12:10:37,0
12/08/22 12:11:37,0
12/08/22 12:12:37,2
12/08/22 12:13:37,-4
12/08/22 12:14:37,0
12/08/22 12:15:37,0
12/08/22 12:16:37,0
12/08/22 12:17:37,0
12/08/22 12:18:37,-9
12/08/22 12:19:37,1
12/08/22 12:20:37,-4
12/08/22 12:21:37,-4
12/08/22 12:22:37,-56
