session_id,timestamp,valid_data,activation,scl_avg
edeffa70-7534-11ed-8080-808080808080,1670310570,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310570,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310570,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310570,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310570,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310575,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310575,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310575,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310575,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310575,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310580,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310580,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310580,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310580,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310580,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310585,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310585,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310585,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310585,false,false,0.0
edeffa70-7534-11ed-8080-808080808080,1670310585,false,false,27.19635581970215
edeffa70-7534-11ed-8080-808080808080,1670310590,false,false,27.226839065551758
edeffa70-7534-11ed-8080-808080808080,1670310590,false,false,27.28248405456543
edeffa70-7534-11ed-8080-808080808080,1670310590,true,false,27.366239547729492
edeffa70-7534-11ed-8080-808080808080,1670310590,true,true,27.477832794189453
edeffa70-7534-11ed-8080-808080808080,1670310590,true,false,27.656652450561523
edeffa70-7534-11ed-8080-808080808080,1670310595,true,false,27.83124542236328
edeffa70-7534-11ed-8080-808080808080,1670310595,true,false,28.033876419067383
edeffa70-7534-11ed-8080-808080808080,1670310595,true,false,28.264524459838867
edeffa70-7534-11ed-8080-808080808080,1670310595,true,false,28.52328109741211
edeffa70-7534-11ed-8080-808080808080,1670310595,true,false,28.886560440063477
edeffa70-7534-11ed-8080-808080808080,1670310600,true,false,29.208974838256836
edeffa70-7534-11ed-8080-808080808080,1670310600,true,false,29.5603084564209
edeffa70-7534-11ed-8080-808080808080,1670310600,true,false,29.94086265563965
edeffa70-7534-11ed-8080-808080808080,1670310600,true,false,30.34929084777832
edeffa70-7534-11ed-8080-808080808080,1670310600,true,false,29.50161361694336
edeffa70-7534-11ed-8080-808080808080,1670310605,true,false,29.333154678344727
edeffa70-7534-11ed-8080-808080808080,1670310605,true,false,29.34011459350586
edeffa70-7534-11ed-8080-808080808080,1670310605,true,false,29.347318649291992
edeffa70-7534-11ed-8080-808080808080,1670310605,true,false,29.353755950927734
edeffa70-7534-11ed-8080-808080808080,1670310605,true,false,29.36151123046875
edeffa70-7534-11ed-8080-808080808080,1670310610,true,false,29.367341995239258
edeffa70-7534-11ed-8080-808080808080,1670310610,true,true,29.372516632080078
edeffa70-7534-11ed-8080-808080808080,1670310610,true,false,29.377288818359375
edeffa70-7534-11ed-8080-808080808080,1670310610,true,false,29.382781982421875
edeffa70-7534-11ed-8080-808080808080,1670310610,true,true,29.386720657348633
edeffa70-7534-11ed-8080-808080808080,1670310615,true,false,29.39006996154785
edeffa70-7534-11ed-8080-808080808080,1670310615,true,false,29.393085479736328
edeffa70-7534-11ed-8080-808080808080,1670310615,true,false,29.39569854736328
edeffa70-7534-11ed-8080-808080808080,1670310615,true,true,29.398157119750977
edeffa70-7534-11ed-8080-808080808080,1670310615,true,false,29.3995304107666
edeffa70-7534-11ed-8080-808080808080,1670310620,true,false,29.40052032470703
edeffa70-7534-11ed-8080-808080808080,1670310620,true,true,29.40135383605957
edeffa70-7534-11ed-8080-808080808080,1670310620,true,false,29.401981353759766
edeffa70-7534-11ed-8080-808080808080,1670310620,true,false,29.402416229248047
edeffa70-7534-11ed-8080-808080808080,1670310620,true,false,29.402660369873047
edeffa70-7534-11ed-8080-808080808080,1670310625,true,true,29.402687072753906
edeffa70-7534-11ed-8080-808080808080,1670310625,true,false,29.402536392211914
edeffa70-7534-11ed-8080-808080808080,1670310625,true,false,29.40224838256836
edeffa70-7534-11ed-8080-808080808080,1670310625,true,false,29.401742935180664
edeffa70-7534-11ed-8080-808080808080,1670310625,true,true,29.401100158691406
edeffa70-7534-11ed-8080-808080808080,1670310630,true,false,29.40032196044922
edeffa70-7534-11ed-8080-808080808080,1670310630,true,false,29.399641036987305
edeffa70-7534-11ed-8080-808080808080,1670310630,true,false,29.398683547973633
edeffa70-7534-11ed-8080-808080808080,1670310630,true,true,29.3978214263916
edeffa70-7534-11ed-8080-808080808080,1670310630,true,false,29.39699935913086
edeffa70-7534-11ed-8080-808080808080,1670310635,true,false,29.39610481262207
edeffa70-7534-11ed-8080-808080808080,1670310635,true,false,29.39503288269043
edeffa70-7534-11ed-8080-808080808080,1670310635,true,true,29.39371681213379
edeffa70-7534-11ed-8080-808080808080,1670310635,true,false,29.392818450927734
edeffa70-7534-11ed-8080-808080808080,1670310635,true,false,29.39169692993164
edeffa70-7534-11ed-8080-808080808080,1670310640,true,true,29.390451431274414
edeffa70-7534-11ed-8080-808080808080,1670310640,true,false,29.389284133911133
edeffa70-7534-11ed-8080-808080808080,1670310640,true,false,29.38789176940918
edeffa70-7534-11ed-8080-808080808080,1670310640,true,false,29.386722564697266
edeffa70-7534-11ed-8080-808080808080,1670310640,true,true,29.385448455810547
edeffa70-7534-11ed-8080-808080808080,1670310646,true,false,29.384212493896484
edeffa70-7534-11ed-8080-808080808080,1670310646,true,false,29.382936477661133
edeffa70-7534-11ed-8080-808080808080,1670310646,true,true,29.381315231323242
edeffa70-7534-11ed-8080-808080808080,1670310646,true,false,29.380020141601562
edeffa70-7534-11ed-8080-808080808080,1670310646,true,false,29.378854751586914
edeffa70-7534-11ed-8080-808080808080,1670310651,true,true,29.37772560119629
edeffa70-7534-11ed-8080-808080808080,1670310651,true,false,29.375993728637695
edeffa70-7534-11ed-8080-808080808080,1670310651,true,false,29.37432861328125
edeffa70-7534-11ed-8080-808080808080,1670310651,true,true,29.372642517089844
edeffa70-7534-11ed-8080-808080808080,1670310651,true,false,29.370954513549805
edeffa70-7534-11ed-8080-808080808080,1670310656,true,false,29.369131088256836
edeffa70-7534-11ed-8080-808080808080,1670310656,true,false,29.366701126098633
edeffa70-7534-11ed-8080-808080808080,1670310656,true,true,29.364601135253906
edeffa70-7534-11ed-8080-808080808080,1670310656,true,false,29.3623104095459
edeffa70-7534-11ed-8080-808080808080,1670310656,true,true,29.360055923461914
edeffa70-7534-11ed-8080-808080808080,1670310661,true,false,29.357831954956055
edeffa70-7534-11ed-8080-808080808080,1670310661,true,false,29.35493278503418
edeffa70-7534-11ed-8080-808080808080,1670310661,true,false,29.352615356445312
edeffa70-7534-11ed-8080-808080808080,1670310661,true,true,29.350255966186523
edeffa70-7534-11ed-8080-808080808080,1670310661,true,false,29.347787857055664
edeffa70-7534-11ed-8080-808080808080,1670310666,true,false,29.34530258178711
edeffa70-7534-11ed-8080-808080808080,1670310666,true,false,29.342348098754883
edeffa70-7534-11ed-8080-808080808080,1670310666,true,false,29.339937210083008
edeffa70-7534-11ed-8080-808080808080,1670310666,true,false,29.337594985961914
edeffa70-7534-11ed-8080-808080808080,1670310666,true,false,29.33538246154785
edeffa70-7534-11ed-8080-808080808080,1670310671,true,true,29.332609176635742
edeffa70-7534-11ed-8080-808080808080,1670310671,true,false,29.33023452758789
edeffa70-7534-11ed-8080-808080808080,1670310671,true,false,29.32797622680664
edeffa70-7534-11ed-8080-808080808080,1670310671,true,false,29.325820922851562
edeffa70-7534-11ed-8080-808080808080,1670310671,true,false,29.323747634887695
edeffa70-7534-11ed-8080-808080808080,1670310676,true,true,29.32107162475586
edeffa70-7534-11ed-8080-808080808080,1670310676,true,false,29.319107055664062
edeffa70-7534-11ed-8080-808080808080,1670310676,true,false,29.31755256652832
edeffa70-7534-11ed-8080-808080808080,1670310676,true,true,29.31645393371582
edeffa70-7534-11ed-8080-808080808080,1670310676,true,false,29.31548500061035
edeffa70-7534-11ed-8080-808080808080,1670310681,true,false,29.314186096191406
edeffa70-7534-11ed-8080-808080808080,1670310681,true,true,29.313343048095703
edeffa70-7534-11ed-8080-808080808080,1670310681,true,false,29.312829971313477
edeffa70-7534-11ed-8080-808080808080,1670310681,true,false,29.312477111816406
edeffa70-7534-11ed-8080-808080808080,1670310681,true,true,29.312179565429688
edeffa70-7534-11ed-8080-808080808080,1670310686,true,false,29.31206703186035
edeffa70-7534-11ed-8080-808080808080,1670310686,true,false,29.312170028686523
edeffa70-7534-11ed-8080-808080808080,1670310686,true,false,29.312536239624023
edeffa70-7534-11ed-8080-808080808080,1670310686,true,false,29.313106536865234
edeffa70-7534-11ed-8080-808080808080,1670310686,true,true,29.313661575317383
edeffa70-7534-11ed-8080-808080808080,1670310691,true,false,29.314315795898438
edeffa70-7534-11ed-8080-808080808080,1670310691,true,false,29.31488609313965
edeffa70-7534-11ed-8080-808080808080,1670310691,true,false,29.31535530090332
edeffa70-7534-11ed-8080-808080808080,1670310691,true,true,29.31586265563965
edeffa70-7534-11ed-8080-808080808080,1670310691,true,false,29.31667709350586
edeffa70-7534-11ed-8080-808080808080,1670310696,true,false,29.317358016967773
edeffa70-7534-11ed-8080-808080808080,1670310696,true,false,29.317899703979492
edeffa70-7534-11ed-8080-808080808080,1670310696,true,true,29.318361282348633
edeffa70-7534-11ed-8080-808080808080,1670310696,true,false,29.318828582763672
edeffa70-7534-11ed-8080-808080808080,1670310696,true,false,29.319198608398438
edeffa70-7534-11ed-8080-808080808080,1670310701,true,false,29.319229125976562
edeffa70-7534-11ed-8080-808080808080,1670310701,true,true,29.319101333618164
edeffa70-7534-11ed-8080-808080808080,1670310701,true,false,29.31894302368164
edeffa70-7534-11ed-8080-808080808080,1670310701,true,false,29.318660736083984
edeffa70-7534-11ed-8080-808080808080,1670310701,true,false,29.31800079345703
edeffa70-7534-11ed-8080-808080808080,1670310706,true,false,29.31758689880371
edeffa70-7534-11ed-8080-808080808080,1670310706,true,false,29.317602157592773
edeffa70-7534-11ed-8080-808080808080,1670310706,true,false,29.317323684692383
edeffa70-7534-11ed-8080-808080808080,1670310706,true,false,29.31631851196289
edeffa70-7534-11ed-8080-808080808080,1670310706,true,true,29.3153076171875
edeffa70-7534-11ed-8080-808080808080,1670310711,true,false,29.31510353088379
edeffa70-7534-11ed-8080-808080808080,1670310711,true,false,29.315113067626953
edeffa70-7534-11ed-8080-808080808080,1670310711,true,false,29.31535530090332
edeffa70-7534-11ed-8080-808080808080,1670310711,true,false,29.316402435302734
edeffa70-7534-11ed-8080-808080808080,1670310711,true,true,29.317758560180664
edeffa70-7534-11ed-8080-808080808080,1670310716,true,false,29.319433212280273
edeffa70-7534-11ed-8080-808080808080,1670310716,true,false,29.32134246826172
edeffa70-7534-11ed-8080-808080808080,1670310716,true,false,29.322837829589844
edeffa70-7534-11ed-8080-808080808080,1670310716,true,false,29.324846267700195
edeffa70-7534-11ed-8080-808080808080,1670310716,true,false,29.32697105407715
edeffa70-7534-11ed-8080-808080808080,1670310721,true,false,29.329452514648438
edeffa70-7534-11ed-8080-808080808080,1670310721,true,true,29.332239151000977
edeffa70-7534-11ed-8080-808080808080,1670310721,true,false,29.335447311401367
edeffa70-7534-11ed-8080-808080808080,1670310721,true,false,29.33992576599121
edeffa70-7534-11ed-8080-808080808080,1670310721,true,false,29.343412399291992
edeffa70-7534-11ed-8080-808080808080,1670310726,true,false,29.346460342407227
edeffa70-7534-11ed-8080-808080808080,1670310726,true,true,29.349546432495117
edeffa70-7534-11ed-8080-808080808080,1670310726,true,false,29.352649688720703
edeffa70-7534-11ed-8080-808080808080,1670310726,true,false,29.356090545654297
edeffa70-7534-11ed-8080-808080808080,1670310726,true,true,29.3585147857666
edeffa70-7534-11ed-8080-808080808080,1670310731,true,false,29.360614776611328
edeffa70-7534-11ed-8080-808080808080,1670310731,true,false,29.36241912841797
edeffa70-7534-11ed-8080-808080808080,1670310731,true,false,29.364364624023438
edeffa70-7534-11ed-8080-808080808080,1670310731,true,false,29.36525535583496
edeffa70-7534-11ed-8080-808080808080,1670310731,true,false,29.36571502685547
edeffa70-7534-11ed-8080-808080808080,1670310736,true,true,29.36615562438965
edeffa70-7534-11ed-8080-808080808080,1670310736,true,false,29.366003036499023
edeffa70-7534-11ed-8080-808080808080,1670310736,true,false,29.36521339416504
edeffa70-7534-11ed-8080-808080808080,1670310736,true,false,29.36509132385254
edeffa70-7534-11ed-8080-808080808080,1670310736,true,false,29.365022659301758
edeffa70-7534-11ed-8080-808080808080,1670310741,true,false,29.364582061767578
edeffa70-7534-11ed-8080-808080808080,1670310741,true,false,29.363845825195312
edeffa70-7534-11ed-8080-808080808080,1670310741,true,true,29.36287498474121
edeffa70-7534-11ed-8080-808080808080,1670310741,true,false,29.36111831665039
edeffa70-7534-11ed-8080-808080808080,1670310741,true,false,29.358646392822266
edeffa70-7534-11ed-8080-808080808080,1670310747,true,false,29.356502532958984
edeffa70-7534-11ed-8080-808080808080,1670310747,true,false,29.354459762573242
edeffa70-7534-11ed-8080-808080808080,1670310747,true,false,29.352354049682617
edeffa70-7534-11ed-8080-808080808080,1670310747,true,true,29.3511962890625
edeffa70-7534-11ed-8080-808080808080,1670310747,true,false,29.350168228149414
edeffa70-7534-11ed-8080-808080808080,1670310752,true,false,29.3489990234375
edeffa70-7534-11ed-8080-808080808080,1670310752,true,true,29.348026275634766
edeffa70-7534-11ed-8080-808080808080,1670310752,true,false,29.34781265258789
edeffa70-7534-11ed-8080-808080808080,1670310752,true,false,29.347373962402344
edeffa70-7534-11ed-8080-808080808080,1670310752,true,true,29.346738815307617
edeffa70-7534-11ed-8080-808080808080,1670310757,true,false,29.34652328491211
edeffa70-7534-11ed-8080-808080808080,1670310757,true,false,29.346179962158203
edeffa70-7534-11ed-8080-808080808080,1670310757,true,false,29.345458984375
edeffa70-7534-11ed-8080-808080808080,1670310757,true,false,29.343120574951172
edeffa70-7534-11ed-8080-808080808080,1670310757,true,false,29.34040641784668
edeffa70-7534-11ed-8080-808080808080,1670310762,true,false,29.340539932250977
edeffa70-7534-11ed-8080-808080808080,1670310762,true,true,29.342050552368164
edeffa70-7534-11ed-8080-808080808080,1670310762,true,false,29.343151092529297
edeffa70-7534-11ed-8080-808080808080,1670310762,true,false,29.34419822692871
edeffa70-7534-11ed-8080-808080808080,1670310762,true,false,29.345901489257812
edeffa70-7534-11ed-8080-808080808080,1670310767,true,true,29.347572326660156
edeffa70-7534-11ed-8080-808080808080,1670310767,true,false,29.349441528320312
edeffa70-7534-11ed-8080-808080808080,1670310767,true,true,29.350719451904297
edeffa70-7534-11ed-8080-808080808080,1670310767,true,false,29.351884841918945
edeffa70-7534-11ed-8080-808080808080,1670310767,true,false,29.352718353271484
edeffa70-7534-11ed-8080-808080808080,1670310772,true,false,29.353181838989258
edeffa70-7534-11ed-8080-808080808080,1670310772,true,false,29.353153228759766
edeffa70-7534-11ed-8080-808080808080,1670310772,true,false,29.35289192199707
edeffa70-7534-11ed-8080-808080808080,1670310772,true,false,29.35273551940918
edeffa70-7534-11ed-8080-808080808080,1670310772,true,false,29.353567123413086
edeffa70-7534-11ed-8080-808080808080,1670310777,true,false,29.354413986206055
edeffa70-7534-11ed-8080-808080808080,1670310777,true,true,29.35463523864746
edeffa70-7534-11ed-8080-808080808080,1670310777,true,false,29.354555130004883
edeffa70-7534-11ed-8080-808080808080,1670310777,true,false,29.353673934936523
edeffa70-7534-11ed-8080-808080808080,1670310777,true,false,29.352733612060547
edeffa70-7534-11ed-8080-808080808080,1670310782,true,true,29.352153778076172
edeffa70-7534-11ed-8080-808080808080,1670310782,true,false,29.351619720458984
edeffa70-7534-11ed-8080-808080808080,1670310782,true,false,29.350309371948242
