timestamp,Infrared to Red Signal Ratio
11/18/22 00:25:30,-1
11/18/22 00:26:30,0
11/18/22 00:27:30,0
11/18/22 00:28:30,0
11/18/22 00:29:30,-10
11/18/22 00:31:07,36
11/18/22 00:32:07,9
11/18/22 00:33:07,21
11/18/22 00:54:15,0
11/18/22 00:55:18,0
11/18/22 00:56:18,0
11/18/22 00:57:18,6
11/18/22 00:58:18,0
11/18/22 00:59:18,3
11/18/22 01:00:18,0
11/18/22 01:03:30,52
11/18/22 01:04:30,32
11/18/22 01:05:30,-17
11/18/22 01:06:30,44
11/18/22 01:07:30,4
11/18/22 01:08:30,-7
11/18/22 01:09:30,0
11/18/22 01:10:30,7
11/18/22 01:11:30,31
11/18/22 01:12:30,-8
11/18/22 01:13:30,-1
11/18/22 01:14:30,-11
11/18/22 01:15:30,0
11/18/22 01:16:30,6
11/18/22 01:17:30,-21
11/18/22 01:18:30,0
11/18/22 01:19:30,-38
11/18/22 01:20:30,0
11/18/22 01:21:30,8
11/18/22 01:22:30,10
11/18/22 01:23:30,-1
11/18/22 01:24:30,-34
11/18/22 01:25:30,-44
11/18/22 01:26:30,-19
11/18/22 01:27:30,4
11/18/22 01:28:30,28
11/18/22 01:29:30,0
11/18/22 01:30:30,-17
11/18/22 01:31:30,-2
11/18/22 01:32:30,1
11/18/22 01:33:30,-17
11/18/22 01:34:30,-37
11/18/22 01:35:30,0
11/18/22 01:36:30,-1
11/18/22 01:37:30,0
11/18/22 01:38:30,-13
11/18/22 01:39:30,-4
11/18/22 01:40:30,-26
11/18/22 01:41:30,0
11/18/22 01:42:30,0
11/18/22 01:43:30,-41
11/18/22 01:44:30,-57
11/18/22 01:45:30,0
11/18/22 01:46:30,16
11/18/22 01:47:30,-55
11/18/22 01:48:30,-10
11/18/22 01:49:30,14
11/18/22 01:50:30,-27
11/18/22 01:51:30,0
11/18/22 01:52:30,-6
11/18/22 01:53:30,-16
11/18/22 01:54:30,-9
11/18/22 01:55:30,-1
11/18/22 01:56:30,0
11/18/22 01:57:30,0
11/18/22 01:58:30,-21
11/18/22 01:59:30,-21
11/18/22 02:00:30,-17
11/18/22 02:01:30,1
11/18/22 02:02:30,-4
11/18/22 02:03:30,1
11/18/22 02:04:31,-21
11/18/22 02:05:31,0
11/18/22 02:06:31,-13
11/18/22 02:07:31,-15
11/18/22 02:08:31,16
11/18/22 02:09:31,2
11/18/22 02:10:31,0
11/18/22 02:11:31,21
11/18/22 02:12:31,46
11/18/22 02:13:31,-2
11/18/22 02:14:31,10
11/18/22 02:15:31,-1
11/18/22 02:16:31,0
11/18/22 02:17:31,-2
11/18/22 02:18:31,-5
11/18/22 02:19:31,-4
11/18/22 02:20:31,5
11/18/22 02:21:31,-35
11/18/22 02:22:31,13
11/18/22 02:23:31,27
11/18/22 02:24:31,-4
11/18/22 02:25:31,16
11/18/22 02:26:31,-15
11/18/22 02:27:31,-39
11/18/22 02:28:31,9
11/18/22 02:29:31,-4
11/18/22 02:30:31,0
11/18/22 02:31:31,-3
11/18/22 02:32:31,-1
11/18/22 02:33:31,-13
11/18/22 02:34:31,-7
11/18/22 02:35:31,0
11/18/22 02:36:31,-31
11/18/22 02:37:31,0
11/18/22 02:38:31,-33
11/18/22 02:39:31,21
11/18/22 02:40:31,2
11/18/22 02:41:31,-38
11/18/22 02:42:31,0
11/18/22 02:43:31,0
11/18/22 02:44:31,-15
11/18/22 02:45:31,-4
11/18/22 02:46:31,-18
11/18/22 02:47:31,-6
11/18/22 02:48:31,-24
11/18/22 02:49:31,-31
11/18/22 02:50:31,-4
11/18/22 02:51:31,0
11/18/22 02:52:31,-2
11/18/22 02:53:31,0
11/18/22 02:54:31,-8
11/18/22 02:55:31,-25
11/18/22 02:56:31,-10
11/18/22 02:57:31,0
11/18/22 02:58:31,-19
11/18/22 02:59:31,-12
11/18/22 03:00:31,0
11/18/22 03:01:31,-1
11/18/22 03:02:31,3
11/18/22 03:03:31,-1
11/18/22 03:04:31,15
11/18/22 03:05:31,0
11/18/22 03:06:31,1
11/18/22 03:07:31,0
11/18/22 03:08:31,0
11/18/22 03:09:31,-84
11/18/22 03:10:31,3
11/18/22 03:11:31,0
11/18/22 03:12:31,13
11/18/22 03:13:31,-36
11/18/22 03:14:31,-4
11/18/22 03:15:31,-3
11/18/22 03:16:31,-3
11/18/22 03:17:31,-5
11/18/22 03:18:31,49
11/18/22 03:19:31,6
11/18/22 03:20:31,26
11/18/22 03:21:31,-8
11/18/22 03:22:31,19
11/18/22 03:23:31,-30
11/18/22 03:24:31,-60
11/18/22 03:25:31,-14
11/18/22 03:26:31,1
11/18/22 03:27:31,0
11/18/22 03:28:31,4
11/18/22 03:29:31,0
11/18/22 03:30:31,-9
11/18/22 03:31:31,0
11/18/22 03:32:31,21
11/18/22 03:33:31,-17
11/18/22 03:34:31,6
11/18/22 03:35:31,11
11/18/22 03:36:31,25
11/18/22 03:37:31,6
11/18/22 03:38:31,-4
11/18/22 03:39:31,42
11/18/22 03:40:31,45
11/18/22 03:41:31,0
11/18/22 03:42:31,28
11/18/22 03:43:31,33
11/18/22 03:44:31,-47
11/18/22 03:45:31,0
11/18/22 03:46:31,18
11/18/22 03:47:31,-3
11/18/22 03:48:31,-45
11/18/22 03:49:31,10
11/18/22 03:50:31,-2
11/18/22 03:51:31,-30
11/18/22 03:52:31,-19
11/18/22 03:53:31,0
11/18/22 03:54:31,0
11/18/22 03:55:31,0
