timestamp,Infrared to Red Signal Ratio
11/22/22 02:04:30,0
11/22/22 02:05:30,-15
11/22/22 02:06:30,-26
11/22/22 02:07:30,-35
11/22/22 02:08:31,-8
11/22/22 02:09:31,-2
11/22/22 02:10:31,-8
11/22/22 02:11:31,1
11/22/22 02:12:31,-6
11/22/22 02:13:31,-1
11/22/22 02:14:31,11
11/22/22 02:15:31,21
11/22/22 02:16:31,-8
11/22/22 02:17:31,7
11/22/22 02:18:31,-6
11/22/22 02:19:31,2
11/22/22 02:20:31,3
11/22/22 02:21:31,-5
11/22/22 02:22:31,-46
11/22/22 02:23:32,-21
11/22/22 02:24:32,-5
11/22/22 02:25:32,0
11/22/22 02:26:32,-29
11/22/22 02:27:32,-26
11/22/22 02:28:32,-58
11/22/22 02:29:32,-12
11/22/22 02:30:32,-7
11/22/22 02:31:32,10
11/22/22 02:32:32,7
11/22/22 02:33:32,-4
11/22/22 02:34:32,-18
11/22/22 02:35:32,0
11/22/22 02:36:32,-2
11/22/22 02:37:32,1
11/22/22 02:38:33,2
11/22/22 02:39:33,17
11/22/22 02:40:33,12
11/22/22 02:41:33,18
11/22/22 02:42:33,-13
11/22/22 02:43:33,58
11/22/22 02:44:33,-4
11/22/22 02:45:33,0
11/22/22 02:46:33,-11
11/22/22 02:47:33,-13
11/22/22 02:48:33,0
11/22/22 02:49:33,-31
11/22/22 02:50:33,4
11/22/22 02:51:33,0
11/22/22 02:52:33,1
11/22/22 02:53:34,0
11/22/22 02:54:34,15
11/22/22 02:55:34,1
11/22/22 02:56:34,24
11/22/22 02:57:34,17
11/22/22 02:58:34,0
11/22/22 02:59:34,15
11/22/22 03:00:34,3
11/22/22 03:01:34,65
11/22/22 03:02:34,39
11/22/22 03:03:34,0
11/22/22 03:04:34,0
11/22/22 03:05:34,-3
11/22/22 03:06:34,10
11/22/22 03:07:34,0
11/22/22 03:08:38,16
11/22/22 03:09:38,-4
11/22/22 03:10:38,27
11/22/22 03:11:38,33
11/22/22 03:12:38,10
11/22/22 03:13:38,-2
11/22/22 03:14:38,0
11/22/22 03:15:38,1
11/22/22 03:16:38,-5
11/22/22 03:17:38,42
11/22/22 03:18:38,38
11/22/22 03:19:38,1
11/22/22 03:20:38,10
11/22/22 03:21:38,49
11/22/22 03:22:38,-27
11/22/22 03:23:39,12
11/22/22 03:24:39,30
11/22/22 03:25:39,-8
11/22/22 03:26:39,0
11/22/22 03:27:39,-14
11/22/22 03:28:39,4
11/22/22 03:29:39,-7
11/22/22 03:30:39,0
11/22/22 03:31:39,0
11/22/22 03:32:39,0
11/22/22 03:33:39,0
11/22/22 03:34:39,-4
11/22/22 03:35:39,-22
11/22/22 03:36:39,16
11/22/22 03:37:39,0
11/22/22 03:38:41,0
11/22/22 03:39:41,0
11/22/22 03:40:41,21
11/22/22 03:41:41,-4
11/22/22 03:42:41,0
11/22/22 03:43:41,0
11/22/22 03:44:41,-4
11/22/22 03:45:41,-10
11/22/22 03:46:41,0
11/22/22 03:47:41,5
11/22/22 03:48:41,15
11/22/22 03:49:41,17
11/22/22 03:50:41,0
11/22/22 03:51:41,0
11/22/22 03:52:41,0
11/22/22 03:53:41,13
11/22/22 03:54:43,-3
11/22/22 03:55:43,3
11/22/22 03:56:43,0
11/22/22 03:57:43,4
11/22/22 03:58:43,3
11/22/22 03:59:43,0
11/22/22 04:00:43,4
11/22/22 04:01:43,0
11/22/22 04:02:43,0
11/22/22 04:03:43,-19
11/22/22 04:04:43,23
11/22/22 04:05:43,0
11/22/22 04:06:43,0
11/22/22 04:07:43,-10
11/22/22 04:08:43,0
11/22/22 04:09:44,2
11/22/22 04:10:44,13
11/22/22 04:11:44,16
11/22/22 04:12:44,-13
11/22/22 04:13:44,2
11/22/22 04:14:44,7
11/22/22 04:15:44,6
11/22/22 04:16:44,-29
11/22/22 04:17:44,0
11/22/22 04:18:44,0
11/22/22 04:19:44,-5
11/22/22 04:20:44,0
11/22/22 04:21:44,-34
11/22/22 04:22:44,65
11/22/22 04:23:44,-10
11/22/22 04:24:46,-1
11/22/22 04:25:46,10
11/22/22 04:26:46,-26
11/22/22 04:27:46,4
11/22/22 04:28:46,-66
11/22/22 04:29:46,0
11/22/22 04:30:46,-47
11/22/22 04:31:46,-10
11/22/22 04:32:46,0
11/22/22 04:33:46,-31
11/22/22 04:34:46,32
11/22/22 04:35:46,-35
11/22/22 04:36:46,-39
11/22/22 04:37:46,21
11/22/22 04:38:46,-4
11/22/22 04:39:47,24
11/22/22 04:40:47,-55
11/22/22 04:41:47,23
11/22/22 04:42:47,16
11/22/22 04:43:47,17
11/22/22 04:44:47,30
11/22/22 04:45:47,16
