timestamp,Infrared to Red Signal Ratio
10/26/22 01:38:00,71
10/26/22 01:39:00,-33
10/26/22 01:40:00,2
10/26/22 01:41:00,0
10/26/22 01:42:00,8
10/26/22 01:43:00,0
10/26/22 01:44:00,-4
10/26/22 01:45:00,11
10/26/22 01:46:00,0
10/26/22 01:47:00,-15
10/26/22 01:48:00,0
10/26/22 01:49:00,8
10/26/22 01:50:59,41
10/26/22 01:51:59,0
10/26/22 01:52:59,-13
10/26/22 01:53:59,0
10/26/22 01:54:59,0
10/26/22 01:55:59,8
10/26/22 01:56:59,9
10/26/22 01:57:59,6
10/26/22 01:58:59,0
10/26/22 01:59:59,0
10/26/22 02:00:59,50
10/26/22 02:01:59,6
10/26/22 02:02:59,0
10/26/22 02:03:59,-8
10/26/22 02:04:59,-8
10/26/22 02:06:00,-2
10/26/22 02:07:00,0
10/26/22 02:08:00,2
10/26/22 02:09:00,-7
10/26/22 02:10:00,-34
10/26/22 02:11:00,-6
10/26/22 02:12:59,18
10/26/22 02:13:59,-16
10/26/22 02:14:59,-65
10/26/22 02:15:59,-49
10/26/22 02:16:59,0
10/26/22 02:17:59,-8
10/26/22 02:18:59,1
10/26/22 02:19:59,-5
10/26/22 02:20:59,-3
10/26/22 02:21:59,0
10/26/22 02:22:59,0
10/26/22 02:23:59,-4
10/26/22 02:24:59,0
10/26/22 02:25:59,0
10/26/22 02:26:59,-17
10/26/22 02:27:59,0
10/26/22 02:28:59,-1
10/26/22 02:29:59,0
10/26/22 02:30:59,-1
10/26/22 02:31:59,-2
10/26/22 02:32:59,9
10/26/22 02:33:59,3
10/26/22 02:34:59,-1
10/26/22 02:35:59,-20
10/26/22 02:36:59,-46
10/26/22 02:37:59,8
10/26/22 02:38:59,-6
10/26/22 02:39:59,-30
10/26/22 02:40:59,2
10/26/22 02:41:59,-5
10/26/22 02:42:59,0
10/26/22 02:43:59,7
10/26/22 02:44:59,-10
10/26/22 02:45:59,28
10/26/22 02:46:59,55
10/26/22 02:47:59,0
10/26/22 02:48:59,-4
10/26/22 02:49:59,0
10/26/22 02:50:59,-36
10/26/22 02:51:59,-82
10/26/22 02:52:59,-20
10/26/22 02:53:59,-59
10/26/22 02:54:59,13
10/26/22 02:55:59,53
10/26/22 02:56:59,27
10/26/22 02:57:59,1
10/26/22 02:58:59,1
10/26/22 02:59:59,4
10/26/22 03:00:59,-13
10/26/22 03:01:59,0
10/26/22 03:02:59,1
10/26/22 03:03:59,1
10/26/22 03:04:59,13
10/26/22 03:05:59,2
10/26/22 03:06:59,-31
10/26/22 03:07:59,33
10/26/22 03:08:59,0
10/26/22 03:09:59,1
10/26/22 03:10:59,0
10/26/22 03:11:59,7
10/26/22 03:12:59,27
10/26/22 03:13:59,-4
10/26/22 03:14:59,-17
10/26/22 03:15:59,-21
10/26/22 03:16:59,1
10/26/22 03:17:59,-17
10/26/22 03:18:59,8
10/26/22 03:19:59,5
10/26/22 03:20:59,1
10/26/22 03:21:59,-38
10/26/22 03:22:59,-8
10/26/22 03:23:59,4
10/26/22 03:24:59,-29
10/26/22 03:25:59,-16
10/26/22 03:26:59,-48
10/26/22 03:27:59,-17
10/26/22 03:28:59,4
10/26/22 03:29:59,0
10/26/22 03:30:59,3
10/26/22 03:31:59,6
10/26/22 03:32:59,-29
10/26/22 03:33:59,0
10/26/22 03:34:59,0
10/26/22 03:35:59,-12
10/26/22 03:36:59,-47
10/26/22 03:37:59,-40
10/26/22 03:38:59,-1
10/26/22 03:39:59,0
10/26/22 03:40:59,0
10/26/22 03:41:59,-7
10/26/22 03:42:59,0
10/26/22 03:43:59,0
10/26/22 03:44:59,-12
10/26/22 03:45:59,0
10/26/22 03:46:59,0
10/26/22 03:47:59,-13
10/26/22 03:48:59,0
10/26/22 03:49:59,-8
10/26/22 03:50:59,0
10/26/22 03:51:58,-65
10/26/22 03:52:58,-10
10/26/22 03:53:58,-19
10/26/22 03:54:58,-8
