timestamp,Infrared to Red Signal Ratio
11/10/22 00:18:02,-6
11/10/22 00:19:01,-11
11/10/22 00:20:01,-2
11/10/22 00:21:01,-72
11/10/22 00:22:01,0
11/10/22 00:23:01,0
11/10/22 00:24:01,4
11/10/22 00:25:01,0
11/10/22 00:26:01,11
11/10/22 00:27:01,-3
11/10/22 00:28:01,-10
11/10/22 00:29:01,-34
11/10/22 00:30:01,13
11/10/22 00:31:01,26
11/10/22 01:11:30,0
11/10/22 01:12:30,6
11/10/22 01:13:30,-12
11/10/22 01:14:30,-22
11/10/22 01:15:30,-1
11/10/22 01:16:30,-10
11/10/22 01:17:30,21
11/10/22 01:18:30,-17
11/10/22 01:19:30,35
11/10/22 01:20:30,-26
11/10/22 01:21:30,0
11/10/22 01:22:30,-5
11/10/22 01:23:30,13
11/10/22 01:24:30,0
11/10/22 01:25:30,-70
11/10/22 01:26:30,-77
11/10/22 01:27:30,-13
11/10/22 01:28:30,0
11/10/22 01:29:30,-10
11/10/22 01:30:30,-19
11/10/22 01:31:30,-3
11/10/22 01:32:30,-17
11/10/22 01:33:30,6
11/10/22 01:34:30,5
11/10/22 01:35:30,0
11/10/22 01:36:30,11
11/10/22 01:37:30,-1
11/10/22 01:38:30,36
11/10/22 01:39:30,17
11/10/22 01:40:30,2
11/10/22 01:41:30,24
11/10/22 01:42:30,-4
11/10/22 01:43:30,0
11/10/22 01:44:30,0
11/10/22 01:45:30,32
11/10/22 01:46:30,0
11/10/22 01:47:30,-13
11/10/22 01:48:30,27
11/10/22 01:49:30,-48
11/10/22 01:50:30,14
11/10/22 01:51:30,-60
11/10/22 01:52:30,5
11/10/22 01:53:30,-36
11/10/22 01:54:30,-9
11/10/22 01:55:30,-1
11/10/22 01:56:30,0
11/10/22 01:57:30,-11
11/10/22 01:58:30,0
11/10/22 01:59:30,-4
11/10/22 02:00:30,7
11/10/22 02:01:30,3
11/10/22 02:02:30,-44
11/10/22 02:03:30,14
11/10/22 02:04:31,0
11/10/22 02:05:31,9
11/10/22 02:06:31,4
11/10/22 02:07:31,2
11/10/22 02:08:31,-31
11/10/22 02:09:31,-2
11/10/22 02:10:31,2
11/10/22 02:11:31,0
11/10/22 02:12:31,0
11/10/22 02:13:31,-59
11/10/22 02:14:31,17
11/10/22 02:15:31,2
11/10/22 02:16:31,13
11/10/22 02:17:31,0
11/10/22 02:18:31,21
11/10/22 02:19:31,0
11/10/22 02:20:31,27
11/10/22 02:21:31,3
11/10/22 02:22:31,13
11/10/22 02:23:31,0
11/10/22 02:24:31,0
11/10/22 02:25:31,0
11/10/22 02:26:31,-9
11/10/22 02:27:31,0
11/10/22 02:28:31,23
11/10/22 02:29:31,29
11/10/22 02:30:31,65
11/10/22 02:31:31,38
11/10/22 02:32:31,13
11/10/22 02:33:31,0
11/10/22 02:34:31,0
11/10/22 02:35:31,28
11/10/22 02:36:31,-30
11/10/22 02:37:31,-13
11/10/22 02:38:31,-1
11/10/22 02:39:31,61
11/10/22 02:40:31,-3
11/10/22 02:41:31,69
11/10/22 02:42:31,47
11/10/22 02:43:31,5
11/10/22 02:44:31,-9
11/10/22 02:45:31,16
11/10/22 02:46:31,-23
11/10/22 02:47:31,-48
11/10/22 02:48:31,-1
11/10/22 02:49:31,-3
11/10/22 02:50:30,0
11/10/22 02:51:30,-15
11/10/22 02:52:30,44
11/10/22 02:53:30,0
11/10/22 02:54:30,21
11/10/22 02:55:30,1
11/10/22 02:56:30,0
11/10/22 02:57:30,-4
11/10/22 02:58:30,0
11/10/22 02:59:30,24
11/10/22 03:00:30,0
11/10/22 03:01:30,17
11/10/22 03:02:30,9
11/10/22 03:03:30,21
11/10/22 03:04:31,18
11/10/22 03:05:31,17
11/10/22 03:06:31,14
11/10/22 03:07:31,0
11/10/22 03:08:31,0
11/10/22 03:09:31,17
11/10/22 03:10:31,11
11/10/22 03:11:31,-8
11/10/22 03:12:31,0
11/10/22 03:13:31,5
11/10/22 03:14:31,-21
11/10/22 03:15:31,-13
11/10/22 03:16:31,-2
11/10/22 03:17:31,0
11/10/22 03:18:31,8
11/10/22 03:19:31,4
11/10/22 03:20:31,0
11/10/22 03:21:31,-2
11/10/22 03:22:31,10
11/10/22 03:23:31,20
11/10/22 03:24:31,9
11/10/22 03:25:31,8
11/10/22 03:26:31,0
11/10/22 03:27:31,-7
11/10/22 03:28:31,3
11/10/22 03:29:31,24
11/10/22 03:30:31,-8
11/10/22 03:31:31,-60
11/10/22 03:32:31,-1
11/10/22 03:33:31,-17
11/10/22 03:34:31,8
11/10/22 03:35:31,-25
11/10/22 03:36:31,-5
11/10/22 03:37:31,6
11/10/22 03:38:31,26
11/10/22 03:39:31,30
11/10/22 03:40:31,45
11/10/22 03:41:31,49
11/10/22 03:42:31,24
11/10/22 03:43:31,10
11/10/22 03:44:31,-10
11/10/22 03:45:31,-4
11/10/22 03:46:31,4
11/10/22 03:47:31,-57
11/10/22 03:48:31,-4
11/10/22 03:49:31,0
11/10/22 03:50:30,4
11/10/22 03:51:30,10
11/10/22 03:52:30,0
11/10/22 03:53:30,0
11/10/22 03:54:30,-33
11/10/22 03:55:30,3
11/10/22 03:56:30,0
11/10/22 03:57:30,-57
11/10/22 03:58:30,41
11/10/22 03:59:30,-4
11/10/22 04:00:30,-3
11/10/22 04:01:30,-4
11/10/22 04:02:30,-8
