recorded_time,temperature,sensor_type
2022-10-25T02:14,-7.7421521155220425,UNKNOWN
2022-10-25T02:15,-6.942152115522042,UNKNOWN
2022-10-25T02:16,-6.34215211552204,UNKNOWN
2022-10-25T02:17,-5.84215211552204,UNKNOWN
2022-10-25T02:18,-5.34215211552204,UNKNOWN
2022-10-25T02:19,-5.2421521155220425,UNKNOWN
2022-10-25T02:20,-5.2421521155220425,UNKNOWN
2022-10-25T02:21,-5.2421521155220425,UNKNOWN
2022-10-25T02:22,-5.142152115522041,UNKNOWN
2022-10-25T02:23,-5.142152115522041,UNKNOWN
2022-10-25T02:24,-5.042152115522043,UNKNOWN
2022-10-25T02:25,-4.84215211552204,UNKNOWN
2022-10-25T02:26,-4.84215211552204,UNKNOWN
2022-10-25T02:27,-4.942152115522042,UNKNOWN
2022-10-25T02:28,-4.942152115522042,UNKNOWN
2022-10-25T02:29,-4.942152115522042,UNKNOWN
2022-10-25T02:30,-4.942152115522042,UNKNOWN
2022-10-25T02:31,-4.942152115522042,UNKNOWN
2022-10-25T02:32,-4.84215211552204,UNKNOWN
2022-10-25T02:33,-4.7421521155220425,UNKNOWN
2022-10-25T02:34,-4.7421521155220425,UNKNOWN
2022-10-25T02:35,-4.7421521155220425,UNKNOWN
2022-10-25T02:36,-4.7421521155220425,UNKNOWN
2022-10-25T02:37,-4.642152115522041,UNKNOWN
2022-10-25T02:38,-4.542152115522043,UNKNOWN
2022-10-25T02:39,-4.542152115522043,UNKNOWN
2022-10-25T02:40,-4.34215211552204,UNKNOWN
2022-10-25T02:41,-4.34215211552204,UNKNOWN
2022-10-25T02:42,-4.34215211552204,UNKNOWN
2022-10-25T02:43,-4.2421521155220425,UNKNOWN
2022-10-25T02:44,-4.34215211552204,UNKNOWN
2022-10-25T02:45,-4.2421521155220425,UNKNOWN
2022-10-25T02:46,-4.34215211552204,UNKNOWN
2022-10-25T02:47,-4.34215211552204,UNKNOWN
2022-10-25T02:48,-4.34215211552204,UNKNOWN
2022-10-25T02:49,-4.34215211552204,UNKNOWN
2022-10-25T02:50,-4.34215211552204,UNKNOWN
2022-10-25T02:51,-4.442152115522042,UNKNOWN
2022-10-25T02:52,-4.442152115522042,UNKNOWN
2022-10-25T02:53,-4.542152115522043,UNKNOWN
2022-10-25T02:54,-4.542152115522043,UNKNOWN
2022-10-25T02:55,-4.642152115522041,UNKNOWN
2022-10-25T02:56,-4.7421521155220425,UNKNOWN
2022-10-25T02:57,-4.84215211552204,UNKNOWN
2022-10-25T02:58,-4.84215211552204,UNKNOWN
2022-10-25T02:59,-4.942152115522042,UNKNOWN
2022-10-25T03:00,-4.84215211552204,UNKNOWN
2022-10-25T03:01,-4.84215211552204,UNKNOWN
2022-10-25T03:02,-4.84215211552204,UNKNOWN
2022-10-25T03:03,-4.84215211552204,UNKNOWN
2022-10-25T03:04,-4.84215211552204,UNKNOWN
2022-10-25T03:05,-4.84215211552204,UNKNOWN
2022-10-25T03:06,-4.942152115522042,UNKNOWN
2022-10-25T03:07,-5.042152115522043,UNKNOWN
2022-10-25T03:08,-5.142152115522041,UNKNOWN
2022-10-25T03:09,-5.142152115522041,UNKNOWN
