timestamp,Infrared to Red Signal Ratio
11/02/22 07:22:00,0
11/02/22 07:23:00,-1
11/02/22 07:24:00,0
11/02/22 07:25:00,4
11/02/22 07:26:00,20
11/02/22 07:27:00,0
11/02/22 07:28:00,25
11/02/22 07:29:00,6
11/02/22 07:30:00,1
11/02/22 07:31:00,0
11/02/22 07:32:00,7
11/02/22 07:33:00,-4
11/02/22 07:34:00,0
11/02/22 07:35:00,-4
11/02/22 07:36:00,0
11/02/22 07:37:00,9
11/02/22 07:38:04,0
11/02/22 07:39:04,0
11/02/22 07:40:04,0
11/02/22 07:41:04,30
11/02/22 07:42:04,9
11/02/22 07:43:04,-11
11/02/22 07:44:04,20
11/02/22 07:45:04,4
11/02/22 07:46:04,22
11/02/22 07:47:04,-15
11/02/22 07:48:04,3
11/02/22 07:49:04,25
11/02/22 07:50:04,0
11/02/22 07:51:04,0
11/02/22 07:52:04,-1
11/02/22 12:48:25,-45
11/02/22 12:49:25,8
11/02/22 12:50:25,0
11/02/22 12:51:25,25
11/02/22 12:52:25,0
11/02/22 12:53:25,0
11/02/22 12:54:25,2
11/02/22 12:55:25,0
11/02/22 14:20:00,-39
11/02/22 14:21:00,5
11/02/22 14:22:00,-15
11/02/22 14:23:00,38
11/02/22 14:24:00,0
11/02/22 14:25:49,1
11/02/22 14:28:07,0
11/02/22 14:29:07,0
11/02/22 14:45:24,0
11/02/22 14:47:47,52
11/02/22 14:48:47,0
