timestamp,Infrared to Red Signal Ratio
01/27/23 10:07:00,-31
01/27/23 10:08:00,0
01/27/23 10:09:00,18
01/27/23 10:10:00,-1
01/27/23 10:11:00,8
01/27/23 10:12:00,5
01/27/23 10:13:00,15
01/27/23 10:14:00,39
01/27/23 10:15:00,-12
01/27/23 10:16:00,-17
01/27/23 10:17:00,0
01/27/23 10:18:00,0
01/27/23 10:19:00,0
01/27/23 10:20:00,-21
01/27/23 10:21:00,2
01/27/23 10:22:00,0
01/27/23 10:23:00,26
01/27/23 10:24:00,-4
01/27/23 10:25:00,0
01/27/23 10:26:00,0
01/27/23 10:27:00,0
01/27/23 10:28:00,20
01/27/23 10:29:00,-23
01/27/23 10:30:00,6
01/27/23 10:31:00,-11
01/27/23 10:32:00,0
01/27/23 10:33:00,-1
01/27/23 10:34:00,-12
01/27/23 10:35:00,-1
01/27/23 10:36:00,0
01/27/23 10:37:00,0
