timestamp,Infrared to Red Signal Ratio
01/08/23 02:37:00,0
01/08/23 02:38:00,0
01/08/23 02:39:00,0
01/08/23 02:40:00,-4
01/08/23 02:41:00,1
01/08/23 02:42:00,19
01/08/23 02:43:00,4
01/08/23 02:44:00,-4
01/08/23 02:45:00,-8
01/08/23 02:46:00,9
01/08/23 02:47:00,13
01/08/23 02:48:00,33
01/08/23 02:49:00,13
01/08/23 02:50:00,-25
01/08/23 02:51:00,12
01/08/23 02:52:00,0
01/08/23 02:53:00,0
01/08/23 02:54:00,-13
01/08/23 02:55:00,-17
01/08/23 02:56:00,13
01/08/23 02:57:00,-26
01/08/23 02:58:00,3
01/08/23 02:59:00,-40
01/08/23 03:00:00,0
01/08/23 03:01:00,-14
01/08/23 03:02:00,-3
01/08/23 03:03:00,-15
01/08/23 03:04:00,18
01/08/23 03:05:00,0
01/08/23 03:06:00,-40
01/08/23 03:07:00,3
01/08/23 03:08:00,13
01/08/23 03:11:00,-13
01/08/23 03:12:00,0
01/08/23 03:13:00,2
01/08/23 03:14:00,-13
01/08/23 03:15:00,7
01/08/23 03:16:00,0
01/08/23 03:17:00,-14
01/08/23 03:18:00,0
01/08/23 03:19:00,-3
01/08/23 03:20:00,-6
01/08/23 03:21:00,34
01/08/23 03:22:00,6
01/08/23 03:23:00,0
01/08/23 03:24:00,4
01/08/23 03:25:00,-3
01/08/23 03:26:00,-17
01/08/23 03:27:00,-10
01/08/23 03:28:00,32
01/08/23 03:29:00,0
01/08/23 03:30:00,7
01/08/23 03:31:00,0
01/08/23 03:32:00,34
01/08/23 03:33:00,2
01/08/23 03:34:00,0
01/08/23 03:35:00,-43
01/08/23 03:36:00,13
01/08/23 03:37:00,-41
01/08/23 03:38:00,5
01/08/23 03:39:00,6
01/08/23 03:40:00,-8
01/08/23 03:41:00,0
01/08/23 03:42:00,16
01/08/23 03:43:00,12
01/08/23 03:44:00,3
01/08/23 03:45:00,-4
01/08/23 03:46:00,61
01/08/23 03:47:00,-5
01/08/23 03:48:00,-1
01/08/23 03:49:00,-26
01/08/23 03:50:00,0
01/08/23 03:51:00,-8
01/08/23 03:52:00,0
01/08/23 03:53:00,-10
01/08/23 03:54:00,0
01/08/23 03:55:00,-5
01/08/23 03:56:00,-2
01/08/23 03:57:00,-39
01/08/23 03:58:00,-1
01/08/23 03:59:00,-8
01/08/23 04:00:00,4
01/08/23 04:01:00,-11
01/08/23 04:02:00,-4
01/08/23 04:03:00,-24
01/08/23 04:04:00,0
01/08/23 04:05:00,-24
01/08/23 04:06:00,-14
01/08/23 04:07:00,45
01/08/23 04:08:00,0
01/08/23 04:09:00,0
01/08/23 04:10:00,0
01/08/23 04:11:00,8
01/08/23 04:12:00,0
01/08/23 04:13:00,-29
01/08/23 04:14:00,0
01/08/23 04:15:00,0
01/08/23 04:16:00,0
01/08/23 04:17:00,2
01/08/23 04:18:00,-79
01/08/23 04:19:00,0
01/08/23 04:20:00,-1
01/08/23 04:21:00,15
01/08/23 04:22:00,-4
01/08/23 04:23:00,0
01/08/23 04:24:00,21
01/08/23 04:25:00,0
01/08/23 04:26:00,0
01/08/23 04:27:00,-2
01/08/23 04:28:00,0
01/08/23 04:29:00,-31
01/08/23 04:30:00,-2
01/08/23 04:31:00,0
01/08/23 04:32:00,-8
01/08/23 04:33:00,-1
01/08/23 04:34:00,-1
01/08/23 04:35:00,-2
01/08/23 04:36:00,0
01/08/23 04:37:00,10
01/08/23 04:38:00,19
01/08/23 04:39:00,-4
01/08/23 04:40:00,0
01/08/23 04:41:00,-11
01/08/23 04:42:00,0
01/08/23 04:43:00,11
01/08/23 04:44:00,-2
01/08/23 04:45:00,0
01/08/23 04:46:00,0
01/08/23 04:47:00,18
01/08/23 04:48:00,5
01/08/23 04:49:00,4
01/08/23 04:50:00,0
01/08/23 04:51:00,0
01/08/23 04:52:00,7
01/08/23 04:53:00,18
01/08/23 04:54:00,0
01/08/23 04:55:00,15
01/08/23 04:56:00,17
01/08/23 04:57:00,15
01/08/23 04:58:00,0
01/08/23 04:59:00,-37
01/08/23 05:00:00,1
01/08/23 05:01:00,38
01/08/23 05:02:00,13
01/08/23 05:03:00,64
01/08/23 05:04:00,-10
01/08/23 05:05:00,-1
01/08/23 05:06:00,-34
01/08/23 05:07:00,-9
01/08/23 05:08:00,-6
01/08/23 05:09:00,-1
01/08/23 05:10:00,-13
01/08/23 05:11:00,0
01/08/23 05:12:00,1
01/08/23 05:13:00,-11
01/08/23 05:14:00,-4
01/08/23 05:15:00,-8
01/08/23 05:16:00,5
01/08/23 05:17:00,19
01/08/23 05:18:00,-11
01/08/23 05:19:00,0
01/08/23 05:20:00,0
