timestamp,Infrared to Red Signal Ratio
11/30/22 09:51:43,0
11/30/22 09:52:43,-29
11/30/22 09:53:43,-4
11/30/22 09:54:43,1
11/30/22 09:55:43,-18
11/30/22 09:56:43,0
11/30/22 09:57:43,-8
11/30/22 09:58:43,5
11/30/22 09:59:43,0
11/30/22 10:00:43,0
11/30/22 10:01:43,0
11/30/22 10:02:43,8
11/30/22 10:03:43,0
11/30/22 10:04:43,0
11/30/22 10:05:43,0
11/30/22 10:06:43,0
11/30/22 10:07:43,0
11/30/22 10:08:43,0
11/30/22 10:09:43,-11
11/30/22 10:10:43,0
11/30/22 10:11:43,0
11/30/22 10:12:43,0
11/30/22 10:13:43,0
11/30/22 10:14:43,3
11/30/22 10:15:43,1
11/30/22 10:16:43,-22
11/30/22 10:17:43,-2
11/30/22 10:18:43,-37
11/30/22 10:19:43,-12
11/30/22 10:20:46,8
11/30/22 10:21:46,0
