timestamp,Infrared to Red Signal Ratio
11/14/22 13:35:30,0
11/14/22 13:36:30,5
11/14/22 13:37:30,0
11/14/22 13:38:30,-15
11/14/22 13:39:30,-7
11/14/22 13:40:30,2
11/14/22 13:41:30,13
11/14/22 13:42:30,0
11/14/22 13:43:30,5
11/14/22 13:44:30,0
11/14/22 13:45:30,0
11/14/22 13:46:30,2
11/14/22 13:47:30,13
11/14/22 13:48:30,-53
11/14/22 13:49:32,30
11/14/22 13:50:32,12
11/14/22 13:51:32,11
11/14/22 13:52:32,24
11/14/22 13:53:32,-28
11/14/22 13:54:32,0
11/14/22 13:55:32,-47
11/14/22 13:56:32,17
11/14/22 13:57:32,-26
11/14/22 13:58:32,0
11/14/22 13:59:32,0
11/14/22 14:00:32,-4
11/14/22 14:01:32,0
11/14/22 14:02:32,-14
11/14/22 14:03:32,0
11/14/22 14:04:32,0
11/14/22 14:05:32,-1
