timestamp,Infrared to Red Signal Ratio
10/23/22 02:58:00,0
10/23/22 02:59:00,-4
10/23/22 03:00:00,-7
10/23/22 03:01:00,8
10/23/22 03:02:00,16
10/23/22 03:03:00,0
10/23/22 03:04:00,-17
10/23/22 03:05:00,-16
10/23/22 03:06:00,13
10/23/22 03:07:00,-4
10/23/22 03:08:00,-26
10/23/22 03:09:00,-3
10/23/22 03:10:00,0
10/23/22 03:11:02,26
10/23/22 03:12:02,38
10/23/22 03:13:02,-12
10/23/22 03:14:02,-33
10/23/22 03:15:02,-1
10/23/22 03:16:02,9
10/23/22 03:17:02,-4
10/23/22 03:18:02,30
10/23/22 03:19:02,2
10/23/22 03:20:02,0
10/23/22 03:21:02,-12
10/23/22 03:22:02,11
10/23/22 03:23:02,-30
10/23/22 03:24:02,26
10/23/22 03:25:02,0
10/23/22 03:26:03,56
10/23/22 03:27:03,38
10/23/22 03:28:03,0
10/23/22 03:29:03,0
10/23/22 03:30:03,0
10/23/22 03:31:05,-2
10/23/22 03:32:05,1
10/23/22 03:33:05,0
10/23/22 03:34:05,11
10/23/22 03:35:05,-43
10/23/22 03:36:05,-40
10/23/22 03:37:05,-47
10/23/22 03:38:05,0
10/23/22 03:39:05,0
10/23/22 03:40:05,0
10/23/22 03:41:05,0
10/23/22 03:42:05,84
10/23/22 03:43:05,57
10/23/22 03:44:05,0
10/23/22 03:45:05,-4
10/23/22 03:46:07,8
10/23/22 03:47:07,21
10/23/22 03:48:07,1
10/23/22 03:49:07,17
10/23/22 03:50:07,-5
10/23/22 03:51:07,22
10/23/22 03:52:07,36
10/23/22 03:53:07,-14
10/23/22 03:54:07,2
10/23/22 03:55:07,-3
10/23/22 03:56:07,-8
10/23/22 03:57:07,0
10/23/22 03:58:07,13
10/23/22 03:59:07,-1
10/23/22 04:00:07,64
10/23/22 04:01:08,29
10/23/22 04:02:08,-17
10/23/22 04:03:08,4
10/23/22 04:04:08,-43
10/23/22 04:05:08,13
10/23/22 04:06:08,-6
10/23/22 04:07:08,0
10/23/22 04:08:08,21
10/23/22 04:09:08,-5
10/23/22 04:10:08,-24
10/23/22 04:11:08,30
10/23/22 04:12:08,-20
10/23/22 04:13:08,0
10/23/22 04:14:08,-6
10/23/22 04:15:08,-14
10/23/22 04:16:10,-8
10/23/22 04:17:10,0
10/23/22 04:18:10,-4
10/23/22 04:19:10,-13
10/23/22 04:20:10,0
10/23/22 04:21:10,0
10/23/22 04:22:10,-9
