timestamp,Infrared to Red Signal Ratio
04/12/23 11:35:30,0
04/12/23 11:36:30,0
04/12/23 11:37:30,-6
04/12/23 11:38:30,1
04/12/23 11:39:30,0
04/12/23 11:40:30,-24
04/12/23 18:39:31,0
04/12/23 18:40:31,0
04/12/23 18:41:31,-3
04/12/23 18:42:31,0
04/12/23 18:43:31,18
04/12/23 18:44:31,6
04/12/23 18:45:31,1
04/12/23 18:46:31,26
04/12/23 18:47:31,0
04/12/23 18:48:31,24
04/12/23 18:49:31,4
04/12/23 18:50:31,0
04/12/23 18:51:31,0
04/12/23 18:52:31,77
04/12/23 18:53:31,-3
04/12/23 18:54:31,-13
04/12/23 18:55:31,0
04/12/23 18:56:31,1
04/12/23 18:57:31,4
04/12/23 18:58:31,1
04/12/23 18:59:31,3
04/12/23 19:00:31,-13
04/12/23 19:01:31,-30
04/12/23 19:02:31,5
04/12/23 19:03:31,-19
04/12/23 19:04:31,16
04/12/23 19:05:31,0
04/12/23 19:06:31,-9
04/12/23 19:07:31,-2
04/12/23 19:08:31,4
04/12/23 19:09:31,0
