timestamp,Infrared to Red Signal Ratio
11/19/22 02:02:31,0
11/19/22 02:03:30,5
11/19/22 02:04:30,-13
11/19/22 02:05:30,-13
11/19/22 02:06:30,-27
11/19/22 02:07:30,0
11/19/22 02:08:30,0
11/19/22 02:09:30,0
11/19/22 02:10:30,-17
11/19/22 02:11:30,-8
11/19/22 02:12:30,0
11/19/22 02:13:30,-3
11/19/22 02:14:30,0
11/19/22 02:15:30,7
11/19/22 02:16:30,-8
11/19/22 02:17:30,-4
11/19/22 02:18:30,-43
11/19/22 02:19:30,1
11/19/22 02:20:30,-2
11/19/22 02:21:31,41
11/19/22 02:22:31,7
11/19/22 02:23:31,-39
11/19/22 02:24:31,-2
11/19/22 02:25:31,0
11/19/22 02:26:31,-13
11/19/22 02:27:31,2
11/19/22 02:28:31,17
11/19/22 02:29:31,1
11/19/22 02:30:31,16
11/19/22 02:31:31,-20
11/19/22 02:32:31,-16
11/19/22 02:33:31,34
11/19/22 02:34:31,-2
11/19/22 02:35:31,-30
11/19/22 02:36:33,16
11/19/22 02:37:33,1
11/19/22 02:38:33,-6
11/19/22 02:39:33,13
11/19/22 02:40:33,-3
11/19/22 02:41:33,16
11/19/22 02:42:33,0
11/19/22 02:43:33,6
11/19/22 02:44:33,26
11/19/22 02:45:33,0
11/19/22 02:46:33,0
11/19/22 02:47:33,-17
11/19/22 02:48:33,14
11/19/22 02:49:33,4
11/19/22 02:50:33,-5
11/19/22 02:51:33,0
11/19/22 02:52:33,-16
11/19/22 02:53:33,8
11/19/22 02:54:33,0
11/19/22 02:55:33,-1
11/19/22 02:56:33,33
11/19/22 02:57:33,76
11/19/22 02:58:33,-17
11/19/22 02:59:33,68
11/19/22 03:00:33,0
11/19/22 03:01:33,52
11/19/22 03:02:33,-17
11/19/22 03:03:33,3
11/19/22 03:04:33,31
11/19/22 03:05:33,2
11/19/22 03:06:33,11
11/19/22 03:07:33,2
11/19/22 03:08:33,2
11/19/22 03:09:33,-17
11/19/22 03:10:33,0
11/19/22 03:11:33,-36
11/19/22 03:12:33,-4
11/19/22 03:13:33,21
11/19/22 03:14:33,27
11/19/22 03:15:33,-3
11/19/22 03:16:33,5
11/19/22 03:17:33,-12
11/19/22 03:18:33,3
11/19/22 03:19:33,8
11/19/22 03:20:33,-50
11/19/22 03:21:33,-32
11/19/22 03:22:33,12
11/19/22 03:23:33,0
11/19/22 03:24:33,-2
11/19/22 03:25:33,0
11/19/22 03:26:33,-1
11/19/22 03:27:33,32
11/19/22 03:28:33,0
11/19/22 03:29:33,0
11/19/22 03:30:33,84
11/19/22 03:31:33,48
11/19/22 03:32:33,0
11/19/22 03:33:33,-4
11/19/22 03:35:27,22
11/19/22 03:36:27,-1
11/19/22 03:37:27,-66
11/19/22 03:38:27,0
11/19/22 03:39:27,0
11/19/22 03:40:27,21
11/19/22 03:41:28,0
11/19/22 03:42:28,-26
11/19/22 03:43:28,-46
11/19/22 03:44:28,-4
11/19/22 03:45:28,0
11/19/22 03:46:28,-73
11/19/22 03:47:28,-17
11/19/22 03:48:28,5
11/19/22 03:49:28,11
11/19/22 03:50:28,-9
11/19/22 03:51:28,-7
11/19/22 03:52:28,0
11/19/22 03:53:28,-41
11/19/22 03:54:28,-5
11/19/22 03:55:28,0
11/19/22 03:56:28,13
11/19/22 03:57:28,0
11/19/22 03:58:28,-27
11/19/22 03:59:28,-30
11/19/22 04:00:28,0
11/19/22 04:01:28,0
11/19/22 04:02:28,-1
11/19/22 04:03:28,-40
11/19/22 04:04:28,-39
11/19/22 04:05:28,0
11/19/22 04:06:28,-34
11/19/22 04:07:28,33
11/19/22 04:08:28,-14
11/19/22 04:09:28,-47
11/19/22 04:10:28,-32
11/19/22 04:11:28,-47
11/19/22 04:12:28,0
11/19/22 04:13:28,-34
11/19/22 04:14:28,0
11/19/22 04:15:28,0
11/19/22 04:16:28,-1
11/19/22 04:17:28,-30
11/19/22 04:18:28,15
11/19/22 04:19:28,-5
11/19/22 04:20:28,-4
11/19/22 04:21:28,0
11/19/22 04:22:28,-2
11/19/22 04:23:28,-8
11/19/22 04:24:28,49
11/19/22 04:25:28,19
11/19/22 04:26:28,0
11/19/22 04:27:28,0
11/19/22 04:28:28,-24
11/19/22 04:29:28,0
11/19/22 04:30:28,0
11/19/22 04:31:28,-17
11/19/22 04:32:28,0
11/19/22 04:33:28,0
11/19/22 04:34:28,0
11/19/22 04:35:28,5
11/19/22 04:36:29,-3
11/19/22 04:37:29,-15
11/19/22 04:38:29,-17
11/19/22 04:39:29,5
11/19/22 04:40:29,-16
11/19/22 04:41:29,0
11/19/22 04:42:29,-4
11/19/22 04:43:29,0
11/19/22 04:44:29,-2
11/19/22 04:45:29,30
11/19/22 04:46:29,9
11/19/22 04:47:29,0
11/19/22 04:48:29,-1
11/19/22 04:49:29,-9
11/19/22 04:50:29,-13
11/19/22 04:51:30,21
11/19/22 04:52:30,0
11/19/22 04:53:30,0
11/19/22 04:54:30,1
11/19/22 04:55:30,26
11/19/22 04:56:30,54
11/19/22 04:57:30,10
11/19/22 04:58:30,-6
11/19/22 04:59:30,0
11/19/22 05:00:30,-45
11/19/22 05:01:30,-8
11/19/22 05:02:30,0
11/19/22 05:03:30,12
11/19/22 05:04:30,0
11/19/22 05:05:30,0
11/19/22 05:06:30,42
11/19/22 05:07:30,0
11/19/22 05:08:30,21
11/19/22 05:09:30,0
11/19/22 05:10:30,10
11/19/22 05:11:30,-18
11/19/22 05:12:30,0
11/19/22 05:13:30,0
11/19/22 05:14:30,7
11/19/22 05:15:30,0
11/19/22 05:16:30,0
11/19/22 05:17:30,-25
11/19/22 05:18:30,-56
11/19/22 05:19:30,-43
11/19/22 05:20:30,0
11/19/22 05:21:31,0
11/19/22 05:22:31,-42
11/19/22 05:23:31,15
11/19/22 05:24:31,-16
11/19/22 05:25:31,2
11/19/22 05:26:31,0
11/19/22 05:27:31,7
11/19/22 05:28:31,4
11/19/22 05:29:31,-4
11/19/22 05:30:31,7
11/19/22 05:31:31,2
11/19/22 05:32:31,2
11/19/22 05:33:31,3
11/19/22 05:34:31,-1
11/19/22 05:35:31,-27
11/19/22 05:36:30,-20
11/19/22 05:37:30,0
11/19/22 05:38:30,0
11/19/22 05:39:30,8
11/19/22 05:40:30,9
11/19/22 05:41:30,18
11/19/22 05:42:30,8
11/19/22 05:43:30,-12
11/19/22 05:44:30,4
11/19/22 05:45:30,11
11/19/22 05:46:30,-1
11/19/22 05:47:30,2
11/19/22 05:48:30,-2
11/19/22 05:49:30,-1
11/19/22 05:50:30,37
11/19/22 05:51:30,0
11/19/22 05:52:30,0
11/19/22 05:53:30,49
11/19/22 05:54:30,11
11/19/22 05:55:30,9
11/19/22 05:56:30,0
11/19/22 05:57:30,-3
11/19/22 05:58:30,52
11/19/22 05:59:30,-8
11/19/22 06:00:30,-14
11/19/22 06:01:30,0
11/19/22 06:02:30,0
11/19/22 06:03:30,-31
11/19/22 06:04:30,26
11/19/22 06:05:30,-5
11/19/22 06:06:32,10
11/19/22 06:07:32,-5
11/19/22 06:08:32,-1
11/19/22 06:09:32,-26
11/19/22 06:10:32,5
11/19/22 06:11:32,-24
11/19/22 06:12:32,-7
11/19/22 06:13:32,1
11/19/22 06:14:32,0
11/19/22 06:15:32,-29
11/19/22 06:16:32,-9
11/19/22 06:17:32,4
11/19/22 06:18:32,17
11/19/22 06:19:32,0
11/19/22 06:20:32,-69
11/19/22 06:21:32,13
11/19/22 06:22:32,0
11/19/22 06:23:32,16
11/19/22 06:24:32,15
11/19/22 06:25:32,1
11/19/22 06:26:32,-6
11/19/22 06:27:32,-10
11/19/22 06:28:32,-2
11/19/22 06:29:32,0
11/19/22 06:30:32,11
11/19/22 06:31:32,1
11/19/22 06:32:32,0
11/19/22 06:33:32,-3
11/19/22 06:34:32,0
11/19/22 06:35:32,4
11/19/22 06:36:33,-8
11/19/22 06:37:33,-20
11/19/22 06:38:33,-11
11/19/22 06:39:33,-14
11/19/22 06:40:33,4
11/19/22 06:41:33,-21
11/19/22 06:42:33,-1
11/19/22 06:43:33,10
11/19/22 06:44:33,0
11/19/22 06:45:33,-13
11/19/22 06:46:33,2
11/19/22 06:47:33,-73
11/19/22 06:48:33,-1
11/19/22 06:49:33,12
11/19/22 06:50:33,0
11/19/22 06:51:33,14
11/19/22 06:52:32,-17
11/19/22 06:53:32,-13
11/19/22 06:54:32,-8
