timestamp,Infrared to Red Signal Ratio
10/21/22 00:00:29,0
10/21/22 00:01:29,0
10/21/22 00:02:29,-13
10/21/22 00:03:29,1
10/21/22 00:04:29,-3
10/21/22 00:05:29,-20
10/21/22 00:06:29,0
10/21/22 00:07:29,-25
10/21/22 00:08:29,-39
10/21/22 00:09:29,-2
10/21/22 00:10:29,-9
10/21/22 00:11:29,-2
10/21/22 00:12:29,-21
10/21/22 00:13:29,-1
10/21/22 00:14:29,0
10/21/22 00:15:31,-2
10/21/22 00:16:31,-1
10/21/22 00:17:31,0
10/21/22 00:18:31,-36
10/21/22 00:19:31,-28
10/21/22 00:20:31,-52
10/21/22 00:21:31,-5
10/21/22 00:22:31,-43
10/21/22 00:23:31,-22
10/21/22 00:24:31,-5
10/21/22 00:25:31,-18
10/21/22 00:26:31,2
10/21/22 00:27:31,-56
10/21/22 00:28:31,-78
10/21/22 00:29:31,-30
10/21/22 00:30:33,-53
10/21/22 00:31:33,-14
10/21/22 00:32:33,-50
10/21/22 00:33:33,-1
10/21/22 00:34:33,-47
10/21/22 00:35:33,0
10/21/22 00:36:33,-19
10/21/22 00:37:33,-1
10/21/22 00:38:33,-38
10/21/22 00:39:33,-8
10/21/22 00:40:33,-27
10/21/22 00:41:33,-9
10/21/22 00:42:33,-29
10/21/22 00:43:33,-26
10/21/22 00:44:33,0
10/21/22 00:45:36,0
10/21/22 00:46:36,-25
10/21/22 00:47:36,-4
10/21/22 00:48:36,0
10/21/22 00:49:36,8
10/21/22 00:50:36,0
10/21/22 00:51:36,-30
10/21/22 00:52:36,0
10/21/22 00:53:36,0
10/21/22 00:54:36,-21
10/21/22 00:55:36,-24
10/21/22 00:56:36,20
10/21/22 00:57:36,-9
10/21/22 00:58:36,0
10/21/22 00:59:36,-5
10/21/22 01:00:40,-19
10/21/22 01:01:40,0
10/21/22 01:02:40,0
10/21/22 01:03:40,-6
10/21/22 01:04:40,-29
10/21/22 01:05:40,-11
10/21/22 01:06:40,0
10/21/22 01:07:40,0
10/21/22 01:08:40,-47
10/21/22 01:09:40,-67
10/21/22 01:10:40,-74
10/21/22 01:11:40,-30
10/21/22 01:12:40,-16
10/21/22 01:13:40,-52
10/21/22 01:14:40,-4
10/21/22 01:15:42,-56
10/21/22 01:16:42,-80
10/21/22 01:17:42,-27
10/21/22 01:18:42,-23
10/21/22 01:19:42,-55
10/21/22 01:20:42,-24
10/21/22 01:21:42,-2
10/21/22 01:22:42,-60
10/21/22 01:23:42,8
10/21/22 01:24:42,-31
10/21/22 01:25:42,-7
10/21/22 01:26:42,-23
10/21/22 01:27:42,-24
10/21/22 01:28:42,0
10/21/22 01:29:42,-1
10/21/22 01:30:43,5
10/21/22 01:31:43,0
10/21/22 01:32:43,6
10/21/22 01:33:43,-19
10/21/22 01:34:43,0
10/21/22 01:35:43,-17
10/21/22 01:36:43,0
10/21/22 01:37:43,14
10/21/22 01:38:43,-4
10/21/22 01:39:43,39
10/21/22 01:40:43,-1
10/21/22 01:41:43,4
10/21/22 01:42:43,-2
10/21/22 01:43:43,16
10/21/22 01:44:43,0
10/21/22 01:45:46,-4
10/21/22 01:46:46,-15
10/21/22 01:47:46,-1
10/21/22 01:48:46,0
10/21/22 01:49:46,-18
10/21/22 01:50:46,-47
10/21/22 01:51:46,-5
10/21/22 01:52:46,-35
10/21/22 01:53:46,0
10/21/22 01:54:46,-32
10/21/22 01:55:46,-15
10/21/22 01:56:46,6
10/21/22 01:57:46,-39
10/21/22 01:58:46,-55
10/21/22 01:59:46,-37
10/21/22 02:00:48,0
10/21/22 02:01:48,-42
10/21/22 02:02:48,-53
10/21/22 02:03:48,-58
10/21/22 02:04:48,4
10/21/22 02:05:48,0
10/21/22 02:06:48,-11
10/21/22 02:07:48,-20
10/21/22 02:08:48,0
10/21/22 02:09:48,-51
10/21/22 02:10:48,-7
10/21/22 02:11:48,-4
10/21/22 02:12:48,-23
10/21/22 02:13:48,-54
10/21/22 02:14:48,38
10/21/22 02:15:50,-20
10/21/22 02:16:50,-1
10/21/22 02:17:50,7
10/21/22 02:18:50,-8
10/21/22 02:19:50,0
10/21/22 02:20:50,0
10/21/22 02:21:50,6
10/21/22 02:22:50,24
10/21/22 02:23:50,17
10/21/22 02:24:50,0
10/21/22 02:25:50,8
10/21/22 02:26:50,-17
10/21/22 02:27:50,-53
10/21/22 02:28:50,-8
10/21/22 02:29:50,0
10/21/22 02:30:52,-5
10/21/22 02:31:52,-8
10/21/22 02:32:52,-11
10/21/22 02:33:52,0
10/21/22 02:34:52,1
10/21/22 02:35:52,0
10/21/22 02:36:52,29
10/21/22 02:37:52,2
10/21/22 02:38:52,-9
10/21/22 02:39:52,22
10/21/22 02:40:52,-7
10/21/22 02:41:52,6
10/21/22 02:42:52,4
10/21/22 02:43:52,-34
10/21/22 02:44:52,-4
10/21/22 02:45:55,1
10/21/22 02:46:55,2
10/21/22 02:47:55,-2
10/21/22 02:48:55,-11
10/21/22 02:49:55,-21
10/21/22 02:50:55,-11
10/21/22 02:51:55,4
10/21/22 02:52:55,0
10/21/22 02:53:55,1
10/21/22 02:54:55,0
10/21/22 02:55:55,11
10/21/22 02:56:55,-58
10/21/22 02:57:55,0
10/21/22 02:58:55,-3
10/21/22 02:59:55,13
10/21/22 03:00:56,2
10/21/22 03:01:56,-17
10/21/22 03:02:56,19
10/21/22 03:03:56,-2
10/21/22 03:04:56,13
10/21/22 03:05:56,-7
10/21/22 03:06:56,-29
10/21/22 03:07:56,0
10/21/22 03:08:56,6
10/21/22 03:09:56,-20
10/21/22 03:10:56,-39
10/21/22 03:11:56,-58
10/21/22 03:12:56,-82
10/21/22 03:13:56,-6
10/21/22 03:14:56,-45
10/21/22 03:15:59,-2
10/21/22 03:16:59,-18
10/21/22 03:17:59,9
10/21/22 03:18:59,-69
10/21/22 03:19:59,-35
10/21/22 03:20:59,-26
10/21/22 03:21:59,-8
10/21/22 03:22:59,0
10/21/22 03:23:59,-44
10/21/22 03:24:59,0
10/21/22 03:25:59,-26
10/21/22 03:26:59,-21
10/21/22 03:27:59,-7
10/21/22 03:28:59,3
10/21/22 03:29:59,-22
10/21/22 03:31:02,-17
10/21/22 03:32:02,0
10/21/22 03:33:02,-8
10/21/22 03:34:02,0
10/21/22 03:35:02,40
10/21/22 03:36:02,16
10/21/22 03:37:02,-1
10/21/22 03:38:02,22
10/21/22 03:39:02,-4
10/21/22 03:40:02,14
10/21/22 03:41:02,0
10/21/22 03:42:02,28
10/21/22 03:43:02,0
10/21/22 03:44:02,17
10/21/22 03:45:02,-2
10/21/22 03:46:04,-30
10/21/22 03:47:04,8
10/21/22 03:48:04,-10
10/21/22 03:49:04,-38
10/21/22 03:50:04,10
10/21/22 03:51:04,-51
10/21/22 03:52:04,10
10/21/22 03:53:04,3
10/21/22 03:54:04,40
10/21/22 03:55:04,-22
10/21/22 03:56:04,16
10/21/22 03:57:04,-45
10/21/22 03:58:04,15
10/21/22 03:59:04,30
10/21/22 04:00:04,4
10/21/22 04:01:04,-23
10/21/22 04:02:07,-13
10/21/22 04:03:07,21
10/21/22 04:04:07,-7
10/21/22 04:05:07,-9
10/21/22 04:06:07,0
10/21/22 04:07:07,-2
10/21/22 04:08:07,-39
10/21/22 04:09:07,-4
10/21/22 04:10:07,0
10/21/22 04:11:07,-13
10/21/22 04:12:07,0
10/21/22 04:13:07,-35
10/21/22 04:14:07,0
10/21/22 04:15:07,-28
10/21/22 04:16:07,-1
10/21/22 04:17:10,-6
10/21/22 04:18:12,3
10/21/22 04:19:12,0
10/21/22 04:20:12,-1
10/21/22 04:21:12,3
10/21/22 04:22:12,-38
10/21/22 04:23:12,15
10/21/22 04:24:12,-17
10/21/22 04:25:12,0
10/21/22 04:26:12,0
10/21/22 04:27:12,-38
10/21/22 04:28:12,0
10/21/22 04:29:12,-12
10/21/22 04:30:12,0
10/21/22 04:31:12,0
10/21/22 04:32:12,-12
10/21/22 04:33:12,-33
10/21/22 04:34:15,0
10/21/22 04:35:15,-41
10/21/22 04:36:15,-17
10/21/22 04:37:15,0
10/21/22 04:38:15,-3
10/21/22 04:39:15,-5
10/21/22 04:40:15,-12
10/21/22 04:41:15,-36
10/21/22 04:42:15,0
10/21/22 04:43:15,-7
10/21/22 04:44:15,0
10/21/22 09:09:30,8
10/21/22 09:10:30,6
10/21/22 09:11:30,-13
10/21/22 09:12:30,-19
10/21/22 09:13:30,0
10/21/22 09:14:30,0
10/21/22 09:15:30,19
10/21/22 09:16:30,0
10/21/22 09:17:30,-7
10/21/22 09:18:30,-2
10/21/22 09:19:30,-14
10/21/22 09:20:30,0
10/21/22 09:21:30,4
10/21/22 09:22:30,0
10/21/22 09:23:30,6
10/21/22 09:24:30,-29
10/21/22 09:25:30,0
10/21/22 09:26:30,12
10/21/22 09:27:30,-29
10/21/22 09:28:30,13
10/21/22 09:29:30,0
10/21/22 09:30:30,3
10/21/22 09:31:30,-28
10/21/22 09:32:30,8
10/21/22 09:33:30,-31
10/21/22 09:34:30,-1
10/21/22 09:35:30,-3
10/21/22 09:36:30,0
10/21/22 09:37:30,8
10/21/22 09:38:30,13
10/21/22 09:39:30,-21
10/21/22 09:40:30,0
10/21/22 09:41:30,0
10/21/22 18:36:30,-17
10/21/22 18:37:32,1
