session_id,timestamp,valid_data,activation,scl_avg
1fc34110-5730-11ed-8080-808080808080,1667009972,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009972,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009972,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009972,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009972,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009977,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009977,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009977,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009977,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009977,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009982,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009982,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009982,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009982,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009982,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009987,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009987,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009987,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009987,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009987,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009992,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009992,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009992,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009992,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009992,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009997,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009997,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009997,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009997,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667009997,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667010002,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667010002,false,false,0.0
1fc34110-5730-11ed-8080-808080808080,1667010002,false,false,27.691272735595703
1fc34110-5730-11ed-8080-808080808080,1667010002,false,false,27.71182632446289
1fc34110-5730-11ed-8080-808080808080,1667010002,false,false,27.759992599487305
1fc34110-5730-11ed-8080-808080808080,1667010007,false,true,27.85954475402832
1fc34110-5730-11ed-8080-808080808080,1667010007,true,true,27.97083282470703
1fc34110-5730-11ed-8080-808080808080,1667010007,true,false,28.109325408935547
1fc34110-5730-11ed-8080-808080808080,1667010007,true,false,28.275362014770508
1fc34110-5730-11ed-8080-808080808080,1667010007,true,false,28.469491958618164
1fc34110-5730-11ed-8080-808080808080,1667010012,true,false,28.753822326660156
1fc34110-5730-11ed-8080-808080808080,1667010012,true,false,29.015703201293945
1fc34110-5730-11ed-8080-808080808080,1667010012,true,false,29.30805015563965
1fc34110-5730-11ed-8080-808080808080,1667010012,true,false,29.629709243774414
1fc34110-5730-11ed-8080-808080808080,1667010012,true,false,29.982019424438477
1fc34110-5730-11ed-8080-808080808080,1667010017,true,false,30.467586517333984
1fc34110-5730-11ed-8080-808080808080,1667010017,true,false,30.88157081604004
1fc34110-5730-11ed-8080-808080808080,1667010017,true,false,30.335832595825195
1fc34110-5730-11ed-8080-808080808080,1667010017,true,false,29.83091163635254
1fc34110-5730-11ed-8080-808080808080,1667010017,true,false,29.828493118286133
1fc34110-5730-11ed-8080-808080808080,1667010022,true,false,29.827123641967773
1fc34110-5730-11ed-8080-808080808080,1667010022,true,false,29.82647705078125
1fc34110-5730-11ed-8080-808080808080,1667010022,true,false,29.826732635498047
1fc34110-5730-11ed-8080-808080808080,1667010022,true,false,29.827722549438477
1fc34110-5730-11ed-8080-808080808080,1667010022,true,false,29.828086853027344
1fc34110-5730-11ed-8080-808080808080,1667010027,true,false,29.82706069946289
1fc34110-5730-11ed-8080-808080808080,1667010027,true,false,29.825071334838867
1fc34110-5730-11ed-8080-808080808080,1667010027,true,false,29.822589874267578
1fc34110-5730-11ed-8080-808080808080,1667010027,true,false,29.819759368896484
1fc34110-5730-11ed-8080-808080808080,1667010027,true,false,29.816890716552734
1fc34110-5730-11ed-8080-808080808080,1667010033,true,true,29.815092086791992
1fc34110-5730-11ed-8080-808080808080,1667010033,true,false,29.813634872436523
1fc34110-5730-11ed-8080-808080808080,1667010033,false,true,29.812782287597656
1fc34110-5730-11ed-8080-808080808080,1667010033,true,false,29.81292724609375
1fc34110-5730-11ed-8080-808080808080,1667010033,true,false,29.814289093017578
1fc34110-5730-11ed-8080-808080808080,1667010038,true,false,29.81597328186035
1fc34110-5730-11ed-8080-808080808080,1667010038,true,false,29.817909240722656
1fc34110-5730-11ed-8080-808080808080,1667010038,true,false,29.82131004333496
1fc34110-5730-11ed-8080-808080808080,1667010038,true,false,29.829885482788086
1fc34110-5730-11ed-8080-808080808080,1667010038,true,true,29.839784622192383
1fc34110-5730-11ed-8080-808080808080,1667010043,true,false,29.848129272460938
1fc34110-5730-11ed-8080-808080808080,1667010043,true,false,29.855703353881836
1fc34110-5730-11ed-8080-808080808080,1667010043,true,false,29.86214828491211
1fc34110-5730-11ed-8080-808080808080,1667010043,true,false,29.8682861328125
1fc34110-5730-11ed-8080-808080808080,1667010043,true,false,29.874584197998047
1fc34110-5730-11ed-8080-808080808080,1667010048,true,true,29.873207092285156
1fc34110-5730-11ed-8080-808080808080,1667010048,true,false,29.87059211730957
1fc34110-5730-11ed-8080-808080808080,1667010048,true,false,29.867015838623047
1fc34110-5730-11ed-8080-808080808080,1667010048,true,false,29.858781814575195
1fc34110-5730-11ed-8080-808080808080,1667010048,true,false,29.847076416015625
1fc34110-5730-11ed-8080-808080808080,1667010053,false,false,29.842927932739258
1fc34110-5730-11ed-8080-808080808080,1667010053,false,false,29.842927932739258
1fc34110-5730-11ed-8080-808080808080,1667010053,false,false,29.842927932739258
1fc34110-5730-11ed-8080-808080808080,1667010053,false,false,29.842927932739258
