timestamp,Infrared to Red Signal Ratio
11/06/22 01:42:30,0
11/06/22 01:43:30,-3
11/06/22 01:44:30,0
11/06/22 01:45:30,-7
11/06/22 01:46:30,0
11/06/22 01:47:30,-2
11/06/22 01:48:30,0
11/06/22 01:49:30,5
11/06/22 01:50:30,-55
11/06/22 01:51:30,-1
11/06/22 01:52:30,3
11/06/22 01:53:30,41
11/06/22 01:54:30,0
11/06/22 01:55:30,-1
11/06/22 01:56:30,-4
11/06/22 01:57:30,-3
11/06/22 01:58:30,0
11/06/22 01:59:30,-2
11/06/22 02:00:30,0
11/06/22 02:01:30,-59
11/06/22 02:02:30,-4
11/06/22 02:03:30,-15
11/06/22 02:04:30,-23
11/06/22 02:05:30,35
11/06/22 02:06:30,47
11/06/22 02:07:30,-5
11/06/22 02:08:30,-17
11/06/22 02:09:30,5
11/06/22 02:10:30,0
11/06/22 02:11:30,9
11/06/22 02:12:30,39
11/06/22 02:13:30,-3
11/06/22 02:14:30,0
11/06/22 02:15:30,38
11/06/22 02:16:30,-11
11/06/22 02:17:30,10
11/06/22 02:18:30,8
11/06/22 02:19:30,0
11/06/22 02:20:30,-2
11/06/22 02:21:30,-9
11/06/22 02:22:30,0
11/06/22 02:23:30,-4
11/06/22 02:24:30,8
11/06/22 02:25:30,26
11/06/22 02:26:30,0
11/06/22 02:27:30,-1
11/06/22 02:28:30,-5
11/06/22 02:29:30,-50
11/06/22 02:30:30,0
11/06/22 02:31:30,-4
11/06/22 02:32:30,4
11/06/22 02:33:30,-35
11/06/22 02:34:30,0
11/06/22 02:35:30,-1
11/06/22 02:36:30,0
11/06/22 02:37:30,1
11/06/22 02:38:30,-14
11/06/22 02:39:30,-32
11/06/22 02:40:30,0
11/06/22 02:41:30,-4
11/06/22 02:42:30,-66
11/06/22 02:43:30,0
11/06/22 02:44:30,-36
11/06/22 02:45:30,0
11/06/22 02:46:30,-39
11/06/22 02:47:30,-4
11/06/22 02:48:30,-6
11/06/22 02:49:30,2
11/06/22 02:50:30,-26
11/06/22 02:51:30,0
11/06/22 02:52:30,-14
11/06/22 02:53:30,0
11/06/22 02:54:30,-34
11/06/22 02:55:30,-46
11/06/22 02:56:30,-4
11/06/22 02:57:30,1
11/06/22 02:58:30,0
11/06/22 02:59:30,-9
11/06/22 03:00:30,-21
11/06/22 03:01:30,7
11/06/22 03:02:30,-1
11/06/22 03:03:30,2
