timestamp,Infrared to Red Signal Ratio
04/09/23 02:27:30,35
04/09/23 02:28:30,4
04/09/23 02:29:30,1
04/09/23 02:30:30,6
04/09/23 02:31:30,21
04/09/23 02:33:29,32
04/09/23 02:34:29,7
04/09/23 02:35:29,0
04/09/23 02:36:29,0
04/09/23 02:37:29,0
04/09/23 02:38:29,-1
04/09/23 02:39:29,52
04/09/23 02:40:29,-35
04/09/23 02:41:29,0
04/09/23 02:42:29,0
04/09/23 02:43:29,0
04/09/23 02:44:29,-83
04/09/23 02:45:29,-19
04/09/23 02:46:29,30
04/09/23 02:47:29,13
04/09/23 02:48:29,-12
04/09/23 02:49:29,-21
04/09/23 02:50:29,2
04/09/23 02:51:29,3
04/09/23 02:52:29,10
04/09/23 02:53:29,46
04/09/23 02:54:29,70
04/09/23 02:55:29,-26
04/09/23 02:56:29,-4
04/09/23 02:57:29,21
04/09/23 02:58:29,-6
04/09/23 02:59:29,53
04/09/23 03:00:29,39
04/09/23 03:01:29,54
04/09/23 03:02:29,-1
04/09/23 03:03:29,18
04/09/23 03:04:29,-50
04/09/23 03:05:29,-43
04/09/23 03:06:29,13
04/09/23 03:07:29,13
04/09/23 03:08:29,-8
04/09/23 03:09:29,-18
04/09/23 03:10:29,11
04/09/23 03:11:29,-47
04/09/23 03:12:29,-62
04/09/23 03:13:29,-38
04/09/23 03:14:29,5
04/09/23 03:15:29,-12
04/09/23 03:16:29,56
04/09/23 03:17:29,-9
04/09/23 03:18:29,-9
04/09/23 03:19:29,-9
04/09/23 03:20:29,4
04/09/23 03:21:29,0
04/09/23 03:22:29,2
04/09/23 03:23:29,-16
04/09/23 03:24:29,-3
04/09/23 03:25:29,22
04/09/23 03:26:29,-11
04/09/23 03:27:29,-1
04/09/23 03:28:29,-7
04/09/23 03:29:29,7
04/09/23 03:30:29,13
04/09/23 03:31:29,42
04/09/23 03:32:29,-9
04/09/23 03:33:29,3
04/09/23 03:34:29,2
04/09/23 03:35:29,-24
04/09/23 03:36:29,0
04/09/23 03:37:29,5
04/09/23 03:38:29,3
04/09/23 03:39:29,-26
04/09/23 03:40:29,-12
04/09/23 03:41:29,3
04/09/23 03:42:29,1
04/09/23 03:43:29,0
04/09/23 03:44:29,18
04/09/23 03:45:29,0
04/09/23 03:46:29,0
04/09/23 03:47:29,-4
04/09/23 03:48:29,-14
04/09/23 03:49:29,-10
04/09/23 03:50:29,0
04/09/23 03:51:29,-88
04/09/23 03:52:29,51
04/09/23 03:53:29,-20
04/09/23 03:54:29,-2
04/09/23 03:55:29,0
04/09/23 03:56:29,-26
04/09/23 03:57:29,23
04/09/23 03:58:29,-1
04/09/23 03:59:29,-6
04/09/23 04:00:29,-4
04/09/23 04:01:29,-15
04/09/23 04:02:29,-7
04/09/23 04:03:29,0
04/09/23 04:04:29,0
04/09/23 04:05:29,-7
04/09/23 04:06:29,17
04/09/23 04:07:29,17
04/09/23 04:08:29,-3
04/09/23 04:09:29,7
04/09/23 04:10:29,4
04/09/23 04:11:29,0
04/09/23 04:12:29,0
04/09/23 04:13:29,25
04/09/23 04:14:29,25
04/09/23 04:15:29,8
04/09/23 04:16:29,1
04/09/23 04:17:29,1
04/09/23 04:18:29,-18
04/09/23 04:19:29,1
04/09/23 04:20:29,0
04/09/23 04:21:29,-13
04/09/23 04:22:29,-8
04/09/23 04:23:29,20
04/09/23 04:24:29,0
04/09/23 04:25:29,-3
04/09/23 04:26:29,-17
04/09/23 04:27:29,0
04/09/23 04:28:29,0
04/09/23 04:29:29,-12
04/09/23 04:30:29,0
04/09/23 04:31:29,-1
04/09/23 04:32:29,19
04/09/23 04:33:29,0
04/09/23 04:34:29,-37
04/09/23 04:35:29,0
04/09/23 04:36:29,-4
04/09/23 04:37:29,-37
04/09/23 04:38:29,-11
04/09/23 04:39:29,-33
04/09/23 04:40:29,0
04/09/23 04:41:29,8
04/09/23 04:42:29,-26
04/09/23 04:43:29,17
04/09/23 04:44:29,1
04/09/23 04:45:29,-47
04/09/23 04:46:29,5
04/09/23 04:47:29,0
04/09/23 04:48:29,-54
04/09/23 04:49:29,0
04/09/23 04:50:29,0
04/09/23 04:51:29,-1
04/09/23 04:52:29,8
04/09/23 04:53:29,4
04/09/23 04:54:29,7
04/09/23 04:55:29,-8
