timestamp,Infrared to Red Signal Ratio
11/07/22 00:04:00,8
11/07/22 00:05:00,-1
11/07/22 00:06:00,19
11/07/22 00:07:00,0
11/07/22 00:08:00,-3
11/07/22 00:09:00,0
11/07/22 00:10:00,3
11/07/22 00:11:00,0
11/07/22 00:12:00,-1
11/07/22 00:13:59,-3
11/07/22 00:14:59,0
11/07/22 00:15:59,28
11/07/22 00:16:59,0
11/07/22 00:17:59,2
11/07/22 00:18:59,0
11/07/22 00:19:59,4
11/07/22 00:20:59,5
11/07/22 00:21:59,-29
11/07/22 00:22:59,3
11/07/22 00:23:59,9
11/07/22 00:24:59,2
11/07/22 00:25:59,1
11/07/22 00:26:59,1
11/07/22 00:27:59,0
11/07/22 00:29:01,4
11/07/22 00:30:01,0
11/07/22 00:31:01,-3
11/07/22 00:32:01,0
11/07/22 00:33:01,0
11/07/22 00:34:01,0
11/07/22 06:35:30,-11
11/07/22 06:36:30,11
11/07/22 06:37:30,18
11/07/22 06:38:30,0
11/07/22 06:39:30,-37
11/07/22 06:40:30,13
11/07/22 06:41:30,0
11/07/22 06:42:30,-85
11/07/22 06:43:30,4
11/07/22 06:44:30,-24
11/07/22 06:45:30,2
11/07/22 06:46:30,0
11/07/22 06:47:30,0
11/07/22 06:48:30,35
11/07/22 06:49:30,-4
11/07/22 06:50:30,0
11/07/22 06:51:30,4
11/07/22 06:52:30,-5
11/07/22 06:53:30,0
11/07/22 06:54:30,0
11/07/22 06:55:30,-2
11/07/22 06:56:30,6
11/07/22 06:57:30,0
11/07/22 06:58:30,31
11/07/22 06:59:30,0
11/07/22 07:00:31,7
11/07/22 07:01:31,2
11/07/22 07:02:31,0
11/07/22 07:03:31,-6
11/07/22 07:04:31,-21
11/07/22 07:05:31,-8
11/07/22 07:06:31,-17
11/07/22 07:07:31,-60
11/07/22 07:08:31,10
11/07/22 07:09:31,-6
11/07/22 07:10:31,0
11/07/22 07:11:31,-4
11/07/22 07:12:31,4
11/07/22 07:13:31,-1
11/07/22 07:14:31,4
11/07/22 07:15:30,-14
11/07/22 07:16:30,-30
11/07/22 07:17:30,-17
11/07/22 07:18:30,4
11/07/22 07:19:30,-2
11/07/22 07:20:30,2
11/07/22 07:21:30,0
11/07/22 07:22:30,-3
11/07/22 07:23:30,10
11/07/22 07:24:30,52
11/07/22 07:25:30,0
11/07/22 07:26:30,-1
11/07/22 07:27:30,0
11/07/22 07:28:30,2
11/07/22 07:29:30,-2
11/07/22 07:30:30,10
11/07/22 07:31:30,50
11/07/22 07:32:30,-8
11/07/22 07:33:30,9
11/07/22 07:34:30,-3
11/07/22 07:35:30,-4
11/07/22 07:36:30,29
11/07/22 07:37:30,-2
11/07/22 07:38:30,-1
11/07/22 07:39:30,-20
11/07/22 07:40:30,-56
11/07/22 07:41:30,0
11/07/22 07:42:30,0
11/07/22 07:43:30,-8
11/07/22 07:44:30,52
11/07/22 07:45:29,-8
11/07/22 07:46:29,-3
11/07/22 07:47:29,-27
11/07/22 07:48:29,-26
11/07/22 07:49:29,0
11/07/22 07:50:29,11
11/07/22 07:51:29,0
11/07/22 07:52:29,0
11/07/22 07:53:29,0
11/07/22 07:54:29,-1
11/07/22 07:55:29,-8
11/07/22 07:56:29,-13
11/07/22 07:57:29,-1
11/07/22 07:58:29,15
11/07/22 07:59:29,0
11/07/22 08:00:29,8
11/07/22 08:01:29,0
11/07/22 08:02:29,20
11/07/22 08:03:29,0
11/07/22 08:04:29,12
11/07/22 08:05:29,-3
11/07/22 08:06:29,0
11/07/22 08:07:29,3
