timestamp,Infrared to Red Signal Ratio
04/08/23 18:11:30,-10
04/08/23 18:12:30,22
04/08/23 18:13:30,8
04/08/23 18:14:30,0
04/08/23 18:15:30,0
04/08/23 18:16:30,-38
04/08/23 18:17:30,0
04/08/23 18:18:30,-25
04/08/23 18:19:30,1
04/08/23 18:20:30,0
04/08/23 18:21:30,10
04/08/23 18:22:30,8
04/08/23 18:23:30,13
04/08/23 18:24:30,-28
04/08/23 18:25:30,47
04/08/23 18:26:30,1
04/08/23 18:27:30,29
04/08/23 18:28:30,0
04/08/23 18:29:30,-21
04/08/23 18:30:30,0
04/08/23 18:31:30,8
04/08/23 18:32:30,0
04/08/23 18:33:30,-42
04/08/23 18:34:30,1
04/08/23 18:35:30,-8
04/08/23 18:36:30,0
04/08/23 18:37:30,-1
04/08/23 18:38:30,3
04/08/23 18:39:30,7
04/08/23 18:40:30,0
04/08/23 18:41:30,-58
