timestamp,Infrared to Red Signal Ratio
04/01/23 14:59:00,60
04/01/23 15:00:00,-13
04/01/23 15:01:00,-46
04/01/23 15:02:00,-13
04/01/23 15:03:00,-1
04/01/23 15:04:00,-43
04/01/23 15:05:00,7
04/01/23 15:06:00,-56
04/01/23 15:07:00,24
04/01/23 15:08:00,-20
04/01/23 15:09:00,3
04/01/23 15:10:00,0
04/01/23 15:11:00,-8
04/01/23 15:12:00,-23
04/01/23 15:13:00,0
04/01/23 15:14:00,-16
04/01/23 15:15:00,0
04/01/23 15:16:00,0
04/01/23 15:17:00,-13
04/01/23 15:18:00,-10
04/01/23 15:19:00,0
04/01/23 15:20:00,0
04/01/23 15:21:00,9
04/01/23 15:22:00,39
04/01/23 15:23:00,-6
04/01/23 15:24:00,0
04/01/23 15:25:00,0
04/01/23 15:26:00,0
04/01/23 15:27:00,0
04/01/23 15:28:00,-7
04/01/23 15:29:00,-11
04/01/23 15:30:00,-5
04/01/23 15:31:00,21
04/01/23 15:32:00,-1
04/01/23 15:33:00,-7
04/01/23 15:34:00,-54
04/01/23 15:35:00,3
04/01/23 15:36:00,-1
04/01/23 15:37:00,-46
04/01/23 15:38:00,31
04/01/23 15:39:00,0
04/01/23 15:40:00,19
04/01/23 15:41:00,21
04/01/23 15:42:00,-41
04/01/23 18:12:30,0
04/01/23 18:13:30,0
04/01/23 18:14:30,0
04/01/23 18:15:30,0
04/01/23 18:16:30,0
04/01/23 18:17:30,1
04/01/23 18:18:30,-7
04/01/23 18:19:30,21
04/01/23 18:20:30,3
04/01/23 18:21:30,36
04/01/23 18:22:30,17
04/01/23 18:23:30,-4
04/01/23 18:24:30,27
04/01/23 18:25:30,0
04/01/23 18:26:30,0
04/01/23 18:27:30,1
04/01/23 18:28:30,0
04/01/23 18:29:30,0
04/01/23 18:30:30,-13
04/01/23 18:31:30,8
04/01/23 18:32:30,0
04/01/23 18:33:30,0
04/01/23 18:34:30,0
04/01/23 18:35:30,-5
04/01/23 18:36:30,-11
04/01/23 18:37:30,0
04/01/23 18:38:30,5
04/01/23 18:39:30,0
04/01/23 18:40:30,0
04/01/23 18:41:30,0
04/01/23 18:42:30,-3
