timestamp,Infrared to Red Signal Ratio
11/03/22 00:29:30,47
11/03/22 00:30:30,0
11/03/22 00:31:30,-7
11/03/22 00:32:30,6
11/03/22 00:33:30,23
11/03/22 00:34:30,27
11/03/22 00:35:30,-4
11/03/22 00:36:30,0
11/03/22 00:37:30,13
11/03/22 00:38:30,1
11/03/22 00:39:30,-4
11/03/22 00:40:31,16
11/03/22 00:41:31,31
11/03/22 00:42:31,-2
11/03/22 00:43:31,2
11/03/22 00:44:31,0
11/03/22 00:45:31,30
11/03/22 00:46:31,0
11/03/22 00:47:31,-44
11/03/22 00:48:31,0
11/03/22 00:49:31,0
11/03/22 00:50:31,0
11/03/22 00:51:31,0
11/03/22 00:52:31,-33
11/03/22 00:53:31,-1
11/03/22 00:54:31,0
11/03/22 00:55:31,0
11/03/22 00:56:31,0
11/03/22 00:57:31,-15
11/03/22 00:58:31,-13
11/03/22 00:59:31,5
11/03/22 01:00:31,48
11/03/22 01:01:31,0
11/03/22 01:02:31,2
11/03/22 01:03:31,-1
11/03/22 01:04:31,0
11/03/22 01:05:31,-6
11/03/22 01:06:32,0
11/03/22 01:07:32,21
11/03/22 01:08:32,52
11/03/22 01:09:32,21
11/03/22 01:10:32,25
11/03/22 01:11:32,-13
11/03/22 01:12:32,34
11/03/22 01:13:32,-17
11/03/22 01:14:32,-52
11/03/22 01:15:32,-21
11/03/22 01:16:32,13
11/03/22 01:17:32,8
11/03/22 01:18:32,-13
11/03/22 01:19:32,3
11/03/22 01:20:32,-6
11/03/22 01:21:32,0
11/03/22 01:22:32,-27
11/03/22 01:23:32,-11
11/03/22 01:24:32,-14
11/03/22 01:25:32,-18
11/03/22 01:26:34,-8
11/03/22 01:27:34,2
11/03/22 01:28:34,0
11/03/22 01:29:34,-9
11/03/22 01:30:34,-4
11/03/22 01:31:34,4
11/03/22 01:32:34,4
11/03/22 01:33:34,1
11/03/22 01:34:34,-2
11/03/22 01:35:34,12
11/03/22 01:36:34,0
11/03/22 01:37:34,5
11/03/22 01:38:34,0
11/03/22 01:39:35,0
11/03/22 01:40:35,-6
11/03/22 01:41:35,30
11/03/22 01:42:35,0
11/03/22 01:43:35,-9
11/03/22 01:44:35,-2
11/03/22 01:45:35,-8
11/03/22 01:46:35,47
11/03/22 01:47:35,0
11/03/22 01:48:35,0
11/03/22 01:49:35,3
11/03/22 01:50:35,8
11/03/22 01:51:35,-12
11/03/22 01:52:35,-3
11/03/22 01:53:35,-4
11/03/22 01:54:35,-2
11/03/22 01:55:35,0
11/03/22 01:56:35,0
11/03/22 01:57:35,-4
11/03/22 01:58:35,4
11/03/22 01:59:37,-25
11/03/22 02:00:37,-3
11/03/22 02:01:37,-9
11/03/22 02:02:37,0
11/03/22 02:03:37,0
11/03/22 02:04:37,4
11/03/22 02:05:37,8
11/03/22 02:06:37,5
11/03/22 02:07:37,0
11/03/22 02:08:37,29
11/03/22 02:09:37,-4
11/03/22 02:10:37,0
11/03/22 02:11:37,0
11/03/22 02:12:37,-19
11/03/22 02:13:38,0
11/03/22 02:14:38,-4
11/03/22 02:15:38,-13
11/03/22 02:16:38,0
11/03/22 02:17:38,0
11/03/22 02:18:38,-2
11/03/22 02:19:38,-21
11/03/22 02:20:38,-13
11/03/22 02:21:38,-1
11/03/22 02:22:38,-19
11/03/22 02:23:38,-13
11/03/22 02:24:38,51
11/03/22 02:25:38,16
11/03/22 02:26:38,21
11/03/22 02:27:38,-7
11/03/22 02:28:38,-17
11/03/22 02:29:38,2
11/03/22 02:30:38,-26
11/03/22 02:31:38,0
11/03/22 02:32:38,-6
11/03/22 02:33:38,-45
11/03/22 02:34:38,1
11/03/22 02:35:38,-42
11/03/22 02:36:38,-35
11/03/22 02:37:38,-79
11/03/22 02:38:38,-26
11/03/22 02:39:38,-22
11/03/22 02:40:38,-20
11/03/22 02:41:38,-30
11/03/22 02:42:38,10
11/03/22 02:43:38,-2
11/03/22 02:44:38,-20
11/03/22 02:45:38,0
11/03/22 02:46:38,-23
11/03/22 02:47:38,-3
11/03/22 02:48:38,0
11/03/22 02:49:38,11
11/03/22 02:50:38,-1
11/03/22 02:51:38,8
11/03/22 02:52:38,-10
11/03/22 02:53:38,-9
11/03/22 02:54:38,0
11/03/22 02:55:38,16
11/03/22 02:56:38,-4
11/03/22 02:57:38,0
11/03/22 02:58:38,-16
11/03/22 02:59:38,0
11/03/22 03:00:38,0
11/03/22 03:01:38,0
11/03/22 03:02:38,19
11/03/22 03:03:38,4
11/03/22 03:04:38,17
11/03/22 03:05:38,31
11/03/22 03:06:38,37
11/03/22 03:07:38,3
11/03/22 03:08:38,0
11/03/22 03:09:38,1
11/03/22 03:10:38,1
11/03/22 03:11:38,14
11/03/22 03:12:38,0
11/03/22 03:13:38,0
11/03/22 03:14:38,0
11/03/22 03:15:38,0
11/03/22 03:16:38,6
11/03/22 03:17:38,8
11/03/22 03:18:38,9
11/03/22 03:19:38,-13
11/03/22 03:20:38,16
11/03/22 03:21:38,0
11/03/22 03:22:38,16
11/03/22 03:23:38,11
11/03/22 03:24:38,4
11/03/22 03:25:38,8
11/03/22 03:26:38,-3
11/03/22 03:27:38,4
11/03/22 03:28:38,8
11/03/22 03:29:38,0
11/03/22 03:30:38,57
11/03/22 03:31:38,-7
11/03/22 03:32:38,0
11/03/22 03:33:38,15
11/03/22 03:34:38,26
11/03/22 03:35:38,0
11/03/22 03:36:38,-3
